Trial Number,Trial Phase,Time,Position X,Position Y,Position Z
1,1,139.3124,0.3367792,0.6772734,0.4959341
1,1,139.4209,0.3318429,0.6730392,0.49477
1,1,139.6887,0.3316606,0.6671024,0.4959881
1,1,139.8022,0.331191,0.6670368,0.4958149
1,1,139.9097,0.3352175,0.6626561,0.4785134
1,1,140.0208,0.3392047,0.6708191,0.4134856
1,1,140.132,0.3838279,0.646961,0.393433
1,1,140.2431,0.3865591,0.5517786,0.4145373
1,1,140.3452,0.2768378,0.3553253,0.3272974
1,1,140.4479,0.1075012,-0.04580142,0.1514207
1,1,140.5592,0.08943942,-0.3765493,0.1094134
1,1,140.6702,0.09110621,-0.6085745,0.1251788
1,1,140.7813,0.07801977,-0.6816638,0.08720493
1,1,140.8813,0.1039186,-0.6819058,0.08751711
1,1,140.9924,0.1116459,-0.6824301,0.08954224
1,1,141.0925,0.1108206,-0.6815138,0.09025884
1,1,141.1925,0.1116833,-0.6810923,0.1111869
1,1,141.3035,0.09659433,-0.6803942,0.250436
1,1,141.4035,-0.008267373,-0.6791446,0.3924759
1,1,141.5145,-0.07873628,-0.677498,0.5754743
1,1,141.6146,-0.1684357,-0.6763578,0.657503
1,1,141.7146,-0.1772538,-0.6753687,0.7262156
1,1,141.8258,-0.1640254,-0.6728086,0.8540369
1,1,141.9368,-0.1547009,-0.6704259,1.012017
1,1,142.048,-0.1553645,-0.669001,1.143187
1,1,142.159,-0.1700644,-0.6691381,1.244895
1,1,142.2701,-0.2327494,-0.6693304,1.285437
1,1,142.3812,-0.3199828,-0.6703849,1.213197
1,1,142.4924,-0.3060553,-0.671625,1.05776
1,1,142.6034,-0.2708828,-0.6726902,0.8994833
1,1,142.7146,-0.2600192,-0.6732434,0.7699449
1,1,142.8147,-0.2868545,-0.6740436,0.5868413
1,1,142.9255,-0.3123539,-0.6755198,0.4473807
1,1,143.0256,-0.3556601,-0.6751482,0.4091633
1,1,143.1256,-0.4811565,-0.674805,0.3845849
1,1,143.2367,-0.6047071,-0.6745369,0.4077012
1,1,143.3479,-0.643288,-0.6737388,0.4071756
1,1,143.4589,-0.6701289,-0.6747911,0.3218583
1,1,143.5703,-0.6968517,-0.6757056,0.1772181
1,1,143.6812,-0.6987125,-0.6779838,0.04671144
1,1,143.7921,-0.6441817,-0.6790714,-0.02414972
1,1,143.8922,-0.5628014,-0.6784123,-0.05767524
