Trial Number,Trial Phase,Time,Position X,Position Y,Position Z
1,1,35.85849,0.2464771,0.6272442,0.5479428
1,1,35.95884,0.2462316,0.6347566,0.5534267
1,1,36.23521,0.2400376,0.6446222,0.584383
1,1,36.3369,0.2464934,0.6476606,0.5823659
1,1,36.4477,0.2736329,0.6497498,0.5636938
1,1,36.5478,0.2869886,0.6455064,0.5622768
1,1,36.65893,0.2816889,0.5670858,0.5638819
1,1,36.76052,0.2710146,0.4446972,0.5517759
1,1,36.86408,0.2547807,0.2546504,0.5900846
1,1,36.96708,0.1771751,0.1676677,0.6604761
1,1,37.06718,0.07607025,0.1338726,0.721781
1,1,37.17822,-0.0379428,-0.0594558,0.9067214
1,1,37.27851,-0.1036594,-0.2534039,1.014366
1,1,37.38931,-0.1125042,-0.3266127,1.049015
1,1,37.48932,-0.1149108,-0.4392725,1.079889
1,1,37.60045,-0.189723,-0.4956985,1.145991
1,1,37.7005,-0.3083288,-0.6243951,1.205755
1,1,37.80058,-0.4208927,-0.7422134,1.229516
1,1,37.91154,-0.447548,-0.7587743,1.268298
1,1,38.01159,-0.4519541,-0.75793,1.293733
1,1,38.12258,-0.4677211,-0.7569381,1.265635
1,1,38.22276,-0.4783562,-0.7531518,1.11818
1,1,38.33387,-0.4615586,-0.7521359,0.9099145
1,1,38.44485,-0.4026996,-0.7574227,0.7399007
1,1,38.54486,-0.3782567,-0.8026764,0.5997564
1,1,38.65581,-0.3762459,-0.8338148,0.5555652
1,1,38.756,-0.3430921,-0.8372165,0.5441256
1,1,38.85605,-0.2836531,-0.8396865,0.4395335
1,1,38.96723,-0.2507685,-0.8413767,0.3671295
1,1,39.07798,-0.2629972,-0.8472333,0.323739
1,1,39.17801,-0.3381278,-0.8476118,0.1968258
1,1,39.28923,-0.360463,-0.8488024,0.03262639
1,1,39.38946,-0.3435216,-0.8488521,-0.04752061
1,1,39.50029,-0.3157376,-0.8541777,-0.1002414
1,1,39.60032,-0.2572449,-0.8553614,-0.06104314
1,1,39.71135,-0.154953,-0.8601224,-0.04682493
1,1,39.81136,-0.008273065,-0.8638421,-0.0324018
1,1,39.91138,0.1369952,-0.87006,-0.01835597
1,1,40.0114,0.2152158,-0.8745999,-0.005532801
1,1,40.12236,0.2432649,-0.8800526,-0.05168003
1,1,40.22247,0.2433897,-0.8704842,-0.1534408
1,1,40.3225,0.2284271,-0.7864344,-0.3031965
1,1,40.43353,0.2416773,-0.7236568,-0.4065634
1,1,40.53358,0.2446245,-0.6901155,-0.5037239
1,1,40.6336,0.2540717,-0.6967768,-0.5648809
1,1,40.74457,0.3628234,-0.7156976,-0.5569559
1,1,40.8447,0.5157981,-0.7420867,-0.5226449
1,1,40.9559,0.6092868,-0.7616262,-0.4965166
1,1,41.06708,0.6706395,-0.77397,-0.4792096
1,1,41.17799,0.6888785,-0.8357618,-0.3420261
1,1,41.28933,0.6512545,-0.8330649,-0.1877919
1,1,41.40024,0.640428,-0.7948139,-0.05401701
1,1,41.51125,0.6851117,-0.8181204,0.05842257
1,1,41.61125,0.8563865,-0.835004,0.08853489
1,1,41.72229,1.013277,-0.8359805,0.160319
1,1,41.8224,1.156997,-0.8255555,0.1981518
1,1,41.93348,1.3083,-0.8228573,0.2412457
1,1,42.04458,1.430234,-0.8072255,0.2436233
1,1,42.15572,1.551141,-0.7843621,0.2212508
1,1,42.26669,1.573912,-0.7796478,0.2166058
1,1,42.36677,1.375693,-0.7525119,0.1232162
1,1,42.47799,1.016451,-0.7537595,0.01367873
1,1,42.58913,0.8524496,-0.8011256,-0.1451966
1,1,42.70009,0.8382897,-0.7898282,-0.3172036
1,2,47.81667,0.3241843,0.3102032,0.3420111
1,2,47.92779,0.3241843,0.3102032,0.3420111
1,2,48.0389,0.3243532,0.3139804,0.3415043
1,2,48.13895,0.3225797,0.3149668,0.3425611
1,2,48.24086,0.3208112,0.3167216,0.3424895
1,2,48.3429,0.3189032,0.3029634,0.3405832
1,2,48.44411,0.4806639,0.1184326,0.3334959
1,2,48.54411,0.6234969,-0.06352732,0.5824894
1,2,48.6442,0.6426546,-0.1769245,0.7647945
1,2,48.75521,0.7319635,-0.3849655,0.8449243
1,2,48.8553,0.9223734,-0.6606423,0.9373184
1,2,48.96638,0.9936101,-0.7040482,0.9673364
1,2,49.07744,1.010463,-0.7100112,0.912078
1,2,49.18853,1.037243,-0.7139062,0.8302234
1,2,49.2886,1.107907,-0.7926151,0.5412143
1,2,49.39962,1.123919,-0.8070213,0.3460182
1,2,49.49964,1.138843,-0.8137344,0.2035728
1,2,49.61092,1.176416,-0.8221435,0.01642945
1,2,49.72184,1.224237,-0.8368098,-0.2214465
1,2,49.83317,1.251057,-0.8355863,-0.2552211
1,2,49.94415,1.450742,-0.8406134,-0.1612087
1,2,50.05521,1.759659,-0.8495228,-0.06367362
1,2,50.15583,1.86996,-0.9631327,-0.03582084
1,2,50.26641,1.873851,-0.8686268,-0.1996212
1,2,50.37744,1.88866,-0.8833569,-0.4564559
1,2,50.48848,1.947665,-0.8936259,-0.6283415
1,2,50.59949,2.182192,-0.8985901,-0.5727604
1,2,50.69961,2.453979,-0.9047521,-0.4533992
1,2,50.81073,2.538442,-0.9075563,-0.4025398
1,2,50.92182,2.485142,-0.8982124,-0.264452
1,2,51.02187,2.420601,-0.8869106,-0.103637
1,2,51.1328,2.438797,-0.8818883,0.01900882
1,2,51.23286,2.683275,-0.8798351,0.08363941
1,2,51.34397,2.819118,-0.8695971,0.1168698
1,2,51.44405,2.836805,-0.8684376,0.1219898
1,2,51.55503,2.876679,-0.8760113,0.1134906
1,2,51.66633,2.914602,-0.879228,0.1076475
1,2,51.77723,2.889169,-0.9005839,-0.008575082
1,2,51.87745,2.896944,-0.9103229,-0.2091283
1,2,51.98841,2.924268,-0.9166809,-0.291072
1,2,52.08841,2.950872,-0.9119599,-0.4068815
1,2,52.1995,2.96802,-0.9274549,-0.5461907
1,2,52.31053,2.889107,-0.9301166,-0.5807645
1,2,52.41066,2.266989,-0.9131606,-0.6706466
1,2,52.52236,1.085844,-0.9173348,-0.8824669
1,2,52.63239,0.4816821,-0.8287909,-0.9567824
1,2,52.73248,0.08545771,-0.7509829,-0.7839085
1,2,52.84357,-0.251963,-0.7947854,-0.5894457
1,2,52.94386,-0.3198721,-0.7799326,-0.5314504
1,2,53.04393,-0.1932326,-0.7776428,-0.313496
1,2,53.14406,-0.2342051,-0.774517,-0.2003198
1,2,53.25511,-0.297358,-0.7718723,-0.1209738
1,2,53.3662,-0.2881717,-0.7710123,-0.1540452
1,2,53.47713,-0.5152563,-0.7690006,-0.2750633
1,2,53.57717,-0.8738232,-0.7676669,-0.4027362
1,2,53.6779,-1.012071,-0.8466262,-0.4737427
1,2,53.78831,-1.026613,-0.723403,-0.5666605
1,2,53.8995,-0.99243,-0.682389,-0.8631845
1,2,54.01044,-1.375173,-0.6929685,-0.7526868
1,2,54.12153,-1.685171,-0.7486222,-0.6797972
1,2,54.2216,-1.856892,-0.7518681,-0.5460031
1,2,54.33281,-1.964203,-0.7617438,-0.3054432
1,2,54.44381,-1.926136,-0.7791627,-0.04171631
1,2,54.55495,-1.951814,-0.7908349,0.2213396
1,2,54.66615,-1.986598,-0.7947642,0.3483004
1,2,54.77707,-2.071688,-0.7765268,0.3843787
1,2,54.88811,-2.063375,-0.7367111,0.5710366
1,2,54.98829,-1.877073,-0.74859,0.6235565
1,2,55.09932,-1.189174,-0.7602214,0.7535146
1,2,55.19986,-0.4434321,-0.7353606,0.9755788
1,2,55.31034,0.09088713,-0.7467738,1.117
1,2,55.41042,0.3643295,-0.7457407,1.101156
1,2,55.52151,0.4171062,-0.7288317,1.11882
2,1,60.64338,0.3121916,0.3951153,0.3734527
2,1,60.75459,0.3155592,0.3967611,0.3727578
2,1,60.86552,0.3188977,0.3973542,0.3717072
2,1,60.96558,0.3187488,0.3982264,0.3724645
2,1,61.06561,0.3128237,0.3363078,0.4160151
2,1,61.17682,0.1684771,-0.2127257,0.5783157
2,1,61.28794,-0.2763551,-0.7158914,0.8339003
2,1,61.39897,-0.7634073,-0.7275692,1.001124
2,1,61.50994,-0.9069765,-0.7334077,1.073453
2,1,61.60995,-0.8345352,-0.7346935,1.128717
2,1,61.72116,-0.7806306,-0.7387502,1.257496
2,1,61.83223,-0.7826067,-0.7421756,1.265484
2,1,61.94328,-0.8563079,-0.74484,1.414253
2,1,62.05444,-0.7977393,-0.7517556,1.533638
2,1,62.15454,-0.7979522,-0.7580866,1.543236
2,1,62.26552,-0.804742,-0.7529562,1.316107
2,1,62.37656,-0.7844901,-0.7455868,1.10561
2,1,62.47681,-0.668018,-0.7362707,1.036505
2,1,62.58777,-0.4363334,-0.7488244,0.9990065
2,1,62.69887,-0.3254825,-0.7529383,1.14182
2,1,62.80996,-0.3818922,-0.7563105,1.396137
2,1,62.90999,-0.2651797,-0.7616732,1.496631
2,1,63.02124,0.01854047,-0.7672719,1.577024
2,1,63.13212,0.1566081,-0.7698873,1.567989
2,1,63.24329,0.1973481,-0.7697705,1.570893
2,1,63.35435,0.1839134,-0.7739325,1.295172
2,1,63.45436,0.1625603,-0.7733254,1.100215
2,1,63.5545,0.1827677,-0.7740452,0.9084635
2,1,63.66547,0.1770832,-0.7770982,0.7965755
2,1,63.77646,0.198009,-0.778468,0.7965166
2,1,63.8877,0.4123193,-0.7832239,0.8617456
2,1,63.98775,0.5896708,-0.7898977,0.9384905
2,1,64.09885,0.6150692,-0.7916325,1.050027
2,1,64.20984,0.6044423,-0.7886297,1.245973
2,1,64.32098,0.6419062,-0.7889277,1.388026
