Participant ID,Trial Number,Response,Correctness, Start Timestamp, End Timestamp
12,1,left,false,2023-09-25 08:40:08.814,2023-09-25 08:40:20.348
12,2,right,false,2023-09-25 08:40:37.391,2023-09-25 08:40:52.758
12,3,left,true,2023-09-25 08:41:09.798,2023-09-25 08:41:13.278
12,4,right,false,2023-09-25 08:41:30.318,2023-09-25 08:41:41.754
12,5,right,false,2023-09-25 08:41:58.784,2023-09-25 08:42:13.318
12,6,right,true,2023-09-25 08:42:30.359,2023-09-25 08:42:35.028
12,7,left,false,2023-09-25 08:42:52.069,2023-09-25 08:43:01.084
12,8,right,true,2023-09-25 08:43:18.124,2023-09-25 08:43:30.514
12,9,left,true,2023-09-25 08:43:47.557,2023-09-25 08:43:58.868
12,10,left,false,2023-09-25 08:44:15.909,2023-09-25 08:44:24.721
12,11,left,false,2023-09-25 08:44:41.762,2023-09-25 08:44:53.031
12,12,right,false,2023-09-25 08:45:10.072,2023-09-25 08:45:15.851
12,13,left,false,2023-09-25 08:45:32.893,2023-09-25 08:45:47.572
12,14,left,true,2023-09-25 08:46:04.613,2023-09-25 08:46:11.459
12,15,right,false,2023-09-25 08:46:28.501,2023-09-25 08:46:33.480
12,16,left,true,2023-09-25 08:51:48.913,2023-09-25 08:51:56.127
12,17,left,true,2023-09-25 08:52:13.167,2023-09-25 08:52:18.602
12,18,right,true,2023-09-25 08:52:35.633,2023-09-25 08:52:39.302
12,19,left,true,2023-09-25 08:52:56.342,2023-09-25 08:53:11.876
12,20,right,true,2023-09-25 08:53:28.918,2023-09-25 08:53:36.453
12,21,left,false,2023-09-25 08:53:53.494,2023-09-25 08:54:02.451
12,22,right,true,2023-09-25 08:54:19.495,2023-09-25 08:54:28.662
12,23,right,false,2023-09-25 08:54:45.703,2023-09-25 08:54:58.215
12,24,right,false,2023-09-25 08:55:15.255,2023-09-25 08:55:24.345
12,25,left,true,2023-09-25 08:55:41.387,2023-09-25 08:55:50.378
12,26,right,false,2023-09-25 08:56:07.421,2023-09-25 08:56:15.976
12,27,left,true,2023-09-25 08:56:33.017,2023-09-25 08:56:38.797
12,28,left,true,2023-09-25 08:56:55.839,2023-09-25 08:56:58.373
12,29,right,false,2023-09-25 08:57:15.414,2023-09-25 08:57:21.194
12,30,right,false,2023-09-25 08:57:38.235,2023-09-25 08:57:45.948
12,31,left,true,2023-09-25 08:59:57.303,2023-09-25 09:00:03.806
12,32,left,true,2023-09-25 09:00:20.847,2023-09-25 09:00:24.560
12,33,right,true,2023-09-25 09:00:41.603,2023-09-25 09:00:48.748
12,34,right,true,2023-09-25 09:01:05.777,2023-09-25 09:01:10.001
12,35,left,true,2023-09-25 09:01:27.043,2023-09-25 09:01:36.978
12,36,right,false,2023-09-25 09:01:54.008,2023-09-25 09:02:01.764
12,37,left,true,2023-09-25 09:02:18.806,2023-09-25 09:02:24.186
12,38,left,true,2023-09-25 09:02:41.228,2023-09-25 09:02:50.207
12,39,right,true,2023-09-25 09:03:07.247,2023-09-25 09:03:14.782
12,40,left,true,2023-09-25 09:03:31.811,2023-09-25 09:03:44.157
12,41,left,true,2023-09-25 09:04:01.199,2023-09-25 09:04:16.090
12,42,right,true,2023-09-25 09:04:33.131,2023-09-25 09:04:44.353
12,43,left,true,2023-09-25 09:05:01.385,2023-09-25 09:05:07.996
12,44,left,true,2023-09-25 09:05:25.038,2023-09-25 09:05:34.207
12,45,left,false,2023-09-25 09:05:51.237,2023-09-25 09:06:02.260
12,46,left,true,2023-09-25 09:09:00.946,2023-09-25 09:09:06.206
12,47,left,true,2023-09-25 09:09:23.245,2023-09-25 09:09:29.090
12,48,left,true,2023-09-25 09:09:46.133,2023-09-25 09:09:55.567
12,49,right,true,2023-09-25 09:10:12.610,2023-09-25 09:10:18.221
12,50,left,true,2023-09-25 09:10:35.251,2023-09-25 09:10:40.197
12,51,right,true,2023-09-25 09:10:57.240,2023-09-25 09:11:01.785
12,52,left,true,2023-09-25 09:11:18.825,2023-09-25 09:11:25.194
12,53,left,true,2023-09-25 09:11:42.236,2023-09-25 09:11:46.649
12,54,left,false,2023-09-25 09:12:03.680,2023-09-25 09:12:11.904
12,55,right,true,2023-09-25 09:12:28.944,2023-09-25 09:12:36.380
12,56,left,false,2023-09-25 09:12:53.421,2023-09-25 09:13:02.445
12,57,right,true,2023-09-25 09:13:19.485,2023-09-25 09:13:28.921
12,58,right,false,2023-09-25 09:13:45.962,2023-09-25 09:13:52.230
12,59,left,true,2023-09-25 09:14:09.272,2023-09-25 09:14:15.173
12,60,left,false,2023-09-25 09:14:32.213,2023-09-25 09:14:42.470
12,61,left,false,2023-09-25 09:17:54.790,2023-09-25 09:18:07.304
12,62,right,true,2023-09-25 09:18:24.344,2023-09-25 09:18:31.289
12,63,left,false,2023-09-25 09:18:48.330,2023-09-25 09:19:00.978
12,64,right,false,2023-09-25 09:19:18.018,2023-09-25 09:19:23.308
12,65,right,true,2023-09-25 09:19:40.349,2023-09-25 09:19:55.884
12,66,left,false,2023-09-25 09:20:12.926,2023-09-25 09:20:20.693
12,67,left,true,2023-09-25 09:20:37.734,2023-09-25 09:20:43.405
12,68,left,false,2023-09-25 09:21:00.444,2023-09-25 09:21:12.813
12,69,right,true,2023-09-25 09:21:29.845,2023-09-25 09:21:34.811
12,70,right,true,2023-09-25 09:21:51.854,2023-09-25 09:21:58.343
12,71,left,false,2023-09-25 09:22:15.385,2023-09-25 09:22:23.009
12,72,right,true,2023-09-25 09:22:40.049,2023-09-25 09:22:46.918
12,73,left,true,2023-09-25 09:23:03.959,2023-09-25 09:23:07.995
12,74,right,true,2023-09-25 09:23:25.036,2023-09-25 09:23:29.594
12,75,right,true,2023-09-25 09:23:46.625,2023-09-25 09:23:51.848
12,76,right,true,2023-09-25 09:25:18.983,2023-09-25 09:25:24.986
12,77,right,true,2023-09-25 09:25:42.026,2023-09-25 09:25:48.205
12,78,right,true,2023-09-25 09:26:05.248,2023-09-25 09:26:12.204
12,79,left,true,2023-09-25 09:26:29.246,2023-09-25 09:26:35.936
12,80,left,true,2023-09-25 09:26:52.977,2023-09-25 09:26:58.112
12,81,left,true,2023-09-25 09:27:15.154,2023-09-25 09:27:24.568
12,82,right,false,2023-09-25 09:27:41.607,2023-09-25 09:27:50.875
12,83,right,true,2023-09-25 09:28:07.917,2023-09-25 09:28:15.463
12,84,left,false,2023-09-25 09:28:32.504,2023-09-25 09:28:38.728
12,85,right,true,2023-09-25 09:28:55.769,2023-09-25 09:29:01.582
12,86,right,true,2023-09-25 09:29:18.622,2023-09-25 09:29:25.348
12,87,right,true,2023-09-25 09:29:42.388,2023-09-25 09:29:48.001
12,88,left,true,2023-09-25 09:30:05.043,2023-09-25 09:30:10.477
12,89,right,true,2023-09-25 09:30:27.518,2023-09-25 09:30:33.921
12,90,right,true,2023-09-25 09:30:50.952,2023-09-25 09:30:57.886
