Trial Number,Trial Phase,Time,Position X,Position Y,Position Z
1,1,22.013,0.2486765,0.6103182,0.240734
1,1,22.11803,0.2486401,0.6174034,0.2408583
1,1,22.39627,0.2291739,0.6089804,0.2268579
1,1,22.49766,0.208761,0.5973769,0.2139622
1,1,22.60678,0.1339425,0.5538414,0.171258
1,1,22.707,0.02725703,0.4668652,0.1275874
1,1,22.8187,-0.1506629,0.3364397,0.1531608
1,1,22.92112,-0.2746386,0.1346443,0.2403314
1,1,23.02272,-0.3541997,0.01018813,0.2049625
1,1,23.12279,-0.3130159,-0.1015007,0.2057663
1,1,23.22288,-0.2272034,-0.1943901,0.1789331
1,1,23.33393,-0.1466877,-0.2677957,0.1600305
1,1,23.434,-0.1431962,-0.3840934,0.1264539
1,1,23.5451,-0.1438684,-0.4691187,0.1174026
1,1,23.64513,-0.1409139,-0.6291143,0.09251335
1,1,23.75623,-0.09021243,-0.7411709,0.02749044
1,1,23.8675,0.004761219,-0.7413818,0.02759469
1,1,23.97835,0.1524814,-0.7363265,0.02694678
1,1,24.08939,0.2802554,-0.731009,0.03542817
1,1,24.18954,0.4326892,-0.7246867,0.0741891
1,1,24.30048,0.5855123,-0.7250728,0.09967324
1,1,24.4006,0.7462972,-0.7201268,0.1135659
1,1,24.50063,0.905804,-0.7123267,0.1547402
1,1,24.601,0.9919586,-0.7191226,0.1427498
1,1,24.71165,1.049418,-0.8118573,0.01395693
1,1,24.81191,1.095789,-0.877152,-0.1321483
1,1,24.92367,1.117896,-0.8899075,-0.2680559
1,1,25.03381,1.02728,-0.9347702,-0.3441409
1,1,25.14486,0.8703429,-0.9045936,-0.3873265
1,1,25.2449,0.6536134,-0.889778,-0.418505
1,1,25.35602,0.3940401,-0.8638886,-0.4496426
1,1,25.45609,0.1341944,-0.8695176,-0.4492622
1,1,25.56702,-0.09835574,-0.8932607,-0.4435629
1,1,25.66723,-0.2517271,-0.8943108,-0.4282719
1,1,25.77801,-0.3918923,-0.9386954,-0.4291555
1,1,25.87809,-0.4584028,-0.9198162,-0.4247109
1,1,25.97819,-0.4827171,-0.9085074,-0.4225665
1,1,26.08928,-0.5435878,-0.8764528,-0.4972262
1,1,26.18959,-0.7081876,-0.858713,-0.5661386
1,1,26.30034,-0.773809,-0.8584268,-0.6476579
1,1,26.40041,-0.6669191,-0.8529199,-0.7610107
1,1,26.51138,-0.4348226,-0.8551002,-0.8078135
1,1,26.61157,-0.2444865,-0.8541747,-0.8246766
1,1,26.72248,-0.07395735,-0.8576231,-0.8138263
1,1,26.82255,0.09309855,-0.9034988,-0.7722798
1,1,26.9226,0.2294205,-0.9348772,-0.7232303
1,1,27.02265,0.2538636,-0.9382743,-0.6473513
1,1,27.13347,0.1762583,-0.9291492,-0.5322313
1,1,27.23356,0.2965077,-0.9411135,-0.5699492
1,1,27.3336,0.5158252,-0.9399497,-0.6092866
1,1,27.44479,0.6148568,-0.8858144,-0.6728359
1,1,27.5559,0.8453624,-0.9321292,-0.6597318
1,1,27.66706,1.168177,-0.9430016,-0.6308857
1,1,27.77806,1.289835,-0.969587,-0.6089987
1,1,27.88923,1.388255,-0.9698507,-0.6154097
1,1,28.00028,1.511413,-0.9614618,-0.6896448
1,1,28.11127,1.545363,-0.9667967,-0.491642
1,1,28.21142,1.431617,-0.876847,-0.2752929
1,1,28.31147,1.28417,-0.7340083,-0.08368033
1,1,28.42245,1.22038,-0.720764,0.1054282
1,1,28.52246,1.212472,-0.7508562,0.2710237
1,1,28.62251,1.176048,-0.7862858,0.4393266
1,1,28.73361,1.122386,-0.9211855,0.6945553
1,1,28.84464,1.062057,-0.9445813,0.8840802
1,2,33.96111,0.4054856,0.559446,0.008601367
1,2,34.06166,0.405647,0.5507622,0.01565027
1,2,34.17289,0.4053022,0.5407814,0.02482986
1,2,34.28388,0.4071214,0.539887,0.02184096
1,2,34.38513,0.4074154,0.5389051,0.02071625
1,2,34.48734,0.4054505,0.5257779,0.007520825
1,2,34.58867,0.3586378,0.4757994,-0.06626928
1,2,34.69979,0.09248862,0.2497901,-0.3022979
