Trial Number,Trial Phase,Time,Position X,Position Y,Position Z
1,1,25.98572,0.3257147,0.7448105,0.2917326
1,1,26.08843,0.3212755,0.7412383,0.2977998
1,1,26.37356,-0.8009413,0.19302,0.3443078
1,1,26.4793,-0.9886144,0.1656372,0.4332803
1,1,26.58848,-1.36868,-0.0547768,0.5698402
1,1,26.69936,-1.429352,-0.2907616,0.8484702
1,1,26.81045,-1.153642,-0.4310995,1.112031
1,1,26.92161,-0.9953243,-0.4369739,1.069487
1,1,27.02373,-0.9122533,-0.5066903,1.039131
1,1,27.12644,-0.7863268,-0.6046356,1.138385
1,1,27.22649,-0.7440566,-0.7033522,1.251054
1,1,27.33748,-0.7731544,-0.7214333,1.239709
1,1,27.43754,-0.7706925,-0.720579,1.241065
1,1,27.54876,-0.8675314,-0.7175305,1.177088
1,1,27.6597,-0.9176227,-0.7191721,1.129011
1,1,27.77096,-0.813513,-0.7155823,0.9672607
1,1,27.88209,-0.6361951,-0.7082683,0.8475934
1,1,27.98221,-0.5761882,-0.7147009,0.9548117
1,1,28.09296,-0.8026828,-0.7068313,1.075536
1,1,28.19296,-0.923342,-0.7098947,1.059153
1,1,28.30414,-0.9144787,-0.7103195,1.034383
1,1,28.40416,-0.7072387,-0.7067602,0.8989694
1,1,28.51528,-0.4511587,-0.7497334,0.8348828
1,1,28.62637,-0.4031528,-0.7441756,0.8745796
1,1,28.73743,-0.4626655,-0.7421345,0.9342611
1,1,28.83745,-0.4981212,-0.7322649,1.001128
1,1,28.93755,-0.5279412,-0.7224022,0.9927938
1,1,29.04866,-0.4715104,-0.7450302,0.9890096
1,1,29.14867,-0.4149845,-0.7412993,1.011013
1,1,29.25966,-0.3860126,-0.7402975,1.026388
1,1,29.37078,-0.4629799,-0.7412421,1.016097
1,1,29.48192,-0.4660433,-0.7379441,0.856506
1,1,29.58196,-0.4645998,-0.7364197,0.7455163
1,1,29.69291,-0.4308304,-0.7276447,0.7258655
1,1,29.80411,-0.4217546,-0.7293368,0.7338428
1,1,29.91521,-0.4939677,-0.7242873,0.7439072
1,1,30.01532,-0.5512437,-0.7052602,0.7391393
1,1,30.12631,-0.5378927,-0.7061794,0.7287844
1,1,30.22634,-0.4565375,-0.7232578,0.7092724
1,1,30.32643,-0.3910903,-0.7334291,0.7727522
1,1,30.43736,-0.3836758,-0.7378285,0.858393
1,1,30.54858,-0.4646637,-0.7368286,1.021003
1,1,30.65946,-0.5381826,-0.7158759,1.015719
1,1,30.75966,-0.6838759,-0.6928475,1.034738
1,1,30.85967,-0.5966548,-0.6940209,1.070169
1,1,30.97069,-0.323915,-0.7263608,1.041859
1,1,31.08188,-0.05747405,-0.7118231,1.011739
1,1,31.19285,0.06243917,-0.7507031,0.9855971
1,1,31.29294,0.07359859,-0.7536503,1.064567
1,1,31.39311,0.02194026,-0.7526925,1.026243
1,1,31.50389,0.1662033,-0.7588829,0.9133065
1,1,31.60393,0.3644549,-0.7600843,1.080583
1,1,31.70401,0.4123132,-0.740576,1.125812
1,1,31.81508,0.453698,-0.7264796,1.15064
1,1,31.92624,0.2746552,-0.7588192,1.103963
1,1,32.02631,0.09726974,-0.7485813,1.084288
1,1,32.12638,0.03705931,-0.7456125,1.065089
1,1,32.23718,-0.07588157,-0.7458781,0.8519436
1,1,32.33719,-0.09751502,-0.7295713,0.743432
1,1,32.4373,-0.2051624,-0.7276669,0.7355558
1,1,32.54849,-0.4800831,-0.7269306,0.7380066
1,1,32.65965,-0.5725006,-0.7005044,0.7238806
1,1,32.77066,-0.359659,-0.7355124,0.7215799
1,2,37.89256,0.3430577,0.5183083,0.329211
1,2,37.99876,0.3448339,0.5183083,0.3291838
1,2,38.09888,0.3448339,0.5183083,0.3291838
1,2,38.20987,0.3430859,0.5181801,0.3271302
1,2,38.32093,0.1260795,0.4324482,0.2227278
1,2,38.42284,-0.4317885,0.08209999,0.07208222
1,2,38.52515,-0.7971045,-0.3762846,0.1867763
1,2,38.62583,-0.8962656,-0.712056,0.2824285
1,2,38.73697,-1.084146,-0.7647324,0.3658363
1,2,38.84791,-1.329081,-0.763753,0.431241
1,2,38.9481,-1.573351,-0.7264197,0.5595854
1,2,39.05908,-1.881639,-0.776612,0.766075
1,2,39.15911,-1.872799,-0.7852373,0.8800149
1,2,39.27005,-1.764269,-0.7915823,0.9206884
1,2,39.37012,-1.88587,-0.7846491,0.9270556
1,2,39.47021,-1.981017,-0.7788197,0.9112837
1,2,39.58126,-1.95642,-0.7686622,0.9393986
1,2,39.68127,-1.938936,-0.7385928,1.010339
1,2,39.78138,-1.913073,-0.7905376,1.155935
1,2,39.89231,-1.860155,-0.8089176,1.181412
1,2,40.00354,-1.810095,-0.7453249,0.9925827
1,2,40.11453,-1.656792,-0.7711481,0.80414
1,2,40.21463,-1.345764,-0.7596848,0.7458726
1,2,40.32563,-1.18917,-0.7477462,0.628224
1,2,40.42565,-1.240606,-0.7444199,0.4054449
1,2,40.52574,-1.324635,-0.7377998,0.2585088
1,2,40.6367,-1.170222,-0.7404743,0.1656433
1,2,40.7478,-0.8218911,-0.7513429,0.1530373
1,2,40.85892,-0.6989169,-0.7537032,0.14404
1,2,40.96995,-0.4863115,-0.535992,0.4238279
1,2,41.06997,0.1084722,-0.3129929,0.7153321
1,2,41.16997,0.8365239,-0.3001747,0.8466647
1,2,41.27003,1.348353,-0.4019818,0.93938
1,2,41.37018,1.374513,-0.6072835,1.05399
1,2,41.4702,1.150172,-0.7597703,1.007056
1,2,41.58147,1.07232,-0.723478,1.012192
1,2,41.6923,1.0632,-0.7212309,1.022225
1,2,41.80334,0.9371271,-0.7017665,1.236725
1,2,41.90339,1.06025,-0.7249442,1.326997
1,2,42.00341,1.206162,-0.7647378,1.347071
1,2,42.10373,1.220783,-0.7631972,1.296803
1,2,42.21444,1.21232,-0.7651606,1.300874
1,2,42.32546,1.268705,-0.7380835,1.08674
1,2,42.43668,1.35635,-0.7629498,0.8717923
1,2,42.54779,1.516689,-0.763989,0.9478169
1,2,42.65884,1.760265,-0.7708783,1.072223
1,2,42.76995,1.981901,-0.7834644,1.072523
1,2,42.88094,2.066944,-0.7974366,0.8928663
1,2,42.98104,2.128995,-0.7878946,0.812144
1,2,43.09213,2.343676,-0.8040865,0.889792
1,2,43.19222,2.515707,-0.8058414,0.9478369
1,2,43.30324,2.466167,-0.8140403,0.7112116
1,2,43.40329,2.166734,-0.7648079,0.4337022
1,2,43.51429,1.620937,-0.7296672,0.3281918
2,1,48.63118,0.3712568,0.5434611,0.3798462
2,1,48.73132,0.3733828,0.541808,0.3776819
2,1,48.84244,0.3745266,0.5400412,0.3726965
2,1,48.95351,0.3715909,0.5355667,0.3714119
2,1,49.06464,0.1949712,0.4719166,0.4123334
2,1,49.16742,-0.2160943,0.1965291,0.5878324
2,1,49.26948,-0.5151883,-0.1677229,0.7305571
2,1,49.36953,-0.5998797,-0.4738704,0.9245648
2,1,49.46955,-0.5691096,-0.6971079,1.020904
2,1,49.58065,-0.6165839,-0.6981913,1.057279
2,1,49.69181,-0.6179889,-0.6972371,1.049448
2,1,49.80285,-0.602263,-0.6958561,1.0313
2,1,49.91381,-0.6900731,-0.6955172,1.050711
2,1,50.01389,-0.6204309,-0.6981806,1.030982
2,1,50.12502,-0.7769498,-0.7010068,1.104321
2,1,50.22515,-0.8496975,-0.7045755,1.110423
2,1,50.336,-0.8964242,-0.707303,1.142553
2,1,50.43615,-0.7924573,-0.7052724,1.039232
2,1,50.53631,-0.5279499,-0.7019842,0.9539828
2,1,50.64712,-0.2583454,-0.7028916,0.9560174
2,1,50.74738,-0.07226667,-0.7037432,0.992722
2,1,50.85833,0.1902632,-0.7415275,1.052366
2,1,50.95835,0.3019887,-0.7424097,1.067514
2,1,51.05841,0.3556245,-0.76427,1.039697
2,1,51.16939,0.1442099,-0.7624133,1.031547
2,1,51.28052,0.1996614,-0.7579218,1.011203
2,1,51.39164,0.4097293,-0.7650197,1.039907
2,1,51.50278,0.6212281,-0.7689636,1.060318
2,1,51.60278,0.7478446,-0.7716308,1.077368
2,1,51.71381,0.8816699,-0.7778683,1.094101
2,1,51.81384,0.9295449,-0.7814716,1.110711
2,1,51.92494,0.7089245,-0.7743699,1.111953
2,1,52.02498,0.7951013,-0.7708399,1.102552
2,1,52.12504,0.9615028,-0.7641128,1.112546
2,1,52.22504,1.00689,-0.7505776,1.086496
2,1,52.3359,0.881794,-0.7842317,1.036233
2,1,52.44704,0.6712309,-0.7755113,1.006268
2,1,52.54709,0.447362,-0.7662039,0.9607003
2,1,52.65819,0.310631,-0.7603902,0.7929622
2,1,52.75829,0.2422078,-0.761252,0.5512332
2,1,52.86927,0.2983415,-0.7717965,0.2800516
2,1,52.98035,0.3726647,-0.7644593,0.2511276
2,1,53.08043,0.4526886,-0.7795752,0.2724441
2,1,53.19151,0.7821451,-0.7901493,0.2503001
2,1,53.30254,0.9241797,-0.804413,0.1570209
2,1,53.4026,0.9153147,-0.8180308,-0.07371193
2,1,53.50261,0.7948214,-0.821507,-0.2567472
2,1,53.61366,0.7456835,-0.8171388,-0.2744172
2,1,53.71375,0.6527453,-0.8104911,-0.2797117
2,1,53.82487,0.2917336,-0.7913555,-0.302524
2,1,53.93596,0.09557727,-0.7776279,-0.3953198
2,1,54.04691,0.09769651,-0.77266,-0.4159859
2,1,54.14719,0.219158,-0.7724452,-0.4245117
2,1,54.25813,0.2841813,-0.7848403,-0.5489374
2,1,54.35818,0.2778225,-0.7921436,-0.8336539
2,1,54.45818,0.315913,-0.7896885,-0.8619173
2,1,54.56931,0.5558389,-0.7970532,-0.8674447
2,1,54.68031,0.8706343,-0.8121209,-0.8499876
2,1,54.79124,0.95441,-0.7898072,-0.8304085
2,1,54.89138,0.9439694,-0.7946829,-0.8433451
2,1,54.99142,0.8291098,-0.8145564,-0.8763266
2,1,55.10231,0.6104091,-0.8076682,-0.8792967
2,1,55.20238,0.3892183,-0.7953815,-0.8801877
2,1,55.3133,0.08089951,-0.7815356,-0.8803543
2,1,55.41339,0.02977517,-0.7428689,-0.926884
2,1,55.51358,-0.0006308258,-0.727522,-0.9281963
2,2,60.6348,0.3810504,0.2767511,0.3979319
2,2,60.74158,0.3796162,0.2823857,0.3980197
2,2,60.84166,0.3795995,0.2824517,0.3980197
2,2,60.94168,0.2809346,0.2941053,0.3763485
2,2,61.0526,-0.2495241,0.2259198,0.3222839
2,2,61.15325,-0.6893516,-0.1440068,0.4491641
