Participant ID,Trial Number,Response,Correctness, Start Timestamp, End Timestamp
21,1,left,true,2023-10-09 08:27:11.072,2023-10-09 08:27:19.938
21,2,right,true,2023-10-09 08:27:36.981,2023-10-09 08:27:52.389
21,3,left,true,2023-10-09 08:28:09.435,2023-10-09 08:28:21.630
21,4,right,true,2023-10-09 08:28:38.677,2023-10-09 08:28:45.918
21,5,left,false,2023-10-09 08:29:02.963,2023-10-09 08:29:13.850
21,6,right,false,2023-10-09 08:29:30.895,2023-10-09 08:29:40.992
21,7,right,true,2023-10-09 08:29:58.038,2023-10-09 08:30:08.646
21,8,left,true,2023-10-09 08:30:25.681,2023-10-09 08:30:40.522
21,9,left,true,2023-10-09 08:30:57.557,2023-10-09 08:31:09.654
21,10,left,true,2023-10-09 08:31:26.700,2023-10-09 08:31:38.207
21,11,right,true,2023-10-09 08:31:55.253,2023-10-09 08:32:02.128
21,12,left,false,2023-10-09 08:32:19.174,2023-10-09 08:32:29.393
21,13,left,true,2023-10-09 08:32:46.441,2023-10-09 08:32:59.082
21,14,right,false,2023-10-09 08:33:16.126,2023-10-09 08:33:30.967
21,15,left,false,2023-10-09 08:33:48.015,2023-10-09 08:33:53.900
21,16,left,true,2023-10-09 08:36:05.381,2023-10-09 08:36:16.523
21,17,right,false,2023-10-09 08:36:33.568,2023-10-09 08:36:47.732
21,18,right,false,2023-10-09 08:37:04.777,2023-10-09 08:37:12.752
21,19,left,false,2023-10-09 08:37:29.798,2023-10-09 08:37:36.141
21,20,left,true,2023-10-09 08:37:53.185,2023-10-09 08:38:01.016
21,21,left,false,2023-10-09 08:38:18.062,2023-10-09 08:38:28.481
21,22,right,true,2023-10-09 08:38:45.527,2023-10-09 08:38:55.735
21,23,left,true,2023-10-09 08:39:12.780,2023-10-09 08:39:23.589
21,24,right,true,2023-10-09 08:39:40.634,2023-10-09 08:39:46.599
21,25,right,false,2023-10-09 08:40:03.644,2023-10-09 08:40:14.108
21,26,left,true,2023-10-09 08:40:31.156,2023-10-09 08:40:41.317
21,27,right,true,2023-10-09 08:40:58.364,2023-10-09 08:41:06.175
21,28,left,true,2023-10-09 08:41:23.217,2023-10-09 08:41:30.125
21,29,right,true,2023-10-09 08:41:47.171,2023-10-09 08:41:54.034
21,30,left,true,2023-10-09 08:42:11.081,2023-10-09 08:42:18.211
21,31,right,true,2023-10-09 08:45:35.923,2023-10-09 08:45:43.621
21,32,left,true,2023-10-09 08:46:00.667,2023-10-09 08:46:09.107
21,33,right,true,2023-10-09 08:46:26.152,2023-10-09 08:46:36.928
21,34,right,false,2023-10-09 08:46:53.973,2023-10-09 08:47:01.826
21,35,left,false,2023-10-09 08:47:18.871,2023-10-09 08:47:28.938
21,36,left,false,2023-10-09 08:47:45.982,2023-10-09 08:47:53.767
21,37,right,true,2023-10-09 08:48:10.812,2023-10-09 08:48:18.610
21,38,left,false,2023-10-09 08:48:35.655,2023-10-09 08:48:43.775
21,39,left,true,2023-10-09 08:49:00.820,2023-10-09 08:49:06.564
21,40,right,true,2023-10-09 08:49:23.609,2023-10-09 08:49:30.361
21,41,left,true,2023-10-09 08:49:47.407,2023-10-09 08:49:55.082
21,42,left,false,2023-10-09 08:50:12.127,2023-10-09 08:50:20.581
21,43,right,true,2023-10-09 08:50:37.626,2023-10-09 08:50:45.101
