Trial Number,Trial Phase,Time,Position X,Position Y,Position Z
1,1,28.2396,0.3293968,0.8532567,0.4651282
1,1,28.34229,0.3293968,0.8532566,0.4651281
1,1,28.62419,0.3459169,0.7377181,0.7437137
1,1,28.72609,0.2442789,0.7227691,0.7640522
1,1,28.831,-0.02062538,0.6705209,0.8402118
1,1,28.9311,-0.2733138,0.5154675,0.9754385
1,1,29.04207,-0.3891197,0.06000848,1.082193
1,1,29.14214,-0.371383,-0.4485356,1.185332
1,1,29.24367,-0.3701545,-0.6739065,1.311113
1,1,29.34631,-0.4159066,-0.6644667,1.389211
1,1,29.44703,-0.4467958,-0.6996837,1.382767
1,1,29.54707,-0.4961509,-0.6985674,1.395736
1,1,29.65807,-0.6450233,-0.6963317,1.39712
1,1,29.76933,-0.7729069,-0.6933812,1.353733
1,1,29.88029,-0.7433056,-0.6927189,1.365041
1,1,29.9916,-0.6493396,-0.6944062,1.391113
1,1,30.10256,-0.5471196,-0.6974796,1.422146
1,1,30.2137,-0.3526154,-0.6997408,1.477636
1,1,30.31371,-0.1970485,-0.7021124,1.487612
1,1,30.4248,0.01399204,-0.701085,1.517087
1,1,30.53591,0.2268175,-0.6994748,1.58082
1,1,30.64697,0.4214852,-0.700287,1.622704
1,1,30.75802,0.6041995,-0.7022846,1.64922
1,1,30.85805,0.7739091,-0.7037456,1.674465
1,1,30.95806,0.9273095,-0.7052355,1.700429
1,1,31.069,1.085905,-0.7078494,1.724579
1,1,31.16914,1.234173,-0.7088153,1.742818
1,1,31.28029,1.389611,-0.7113357,1.736504
1,1,31.38093,1.469367,-0.711423,1.680756
1,1,31.49137,1.514298,-0.7183756,1.591309
1,1,31.59141,1.576972,-0.7235975,1.457187
1,1,31.69145,1.610294,-0.7259037,1.351821
1,1,31.80251,1.608255,-0.7292336,1.243935
1,1,31.91356,1.493012,-0.7294605,1.145037
1,1,32.01358,1.350306,-0.7268904,1.09902
1,1,32.11359,1.174352,-0.7247129,1.05391
1,1,32.21364,0.9991325,-0.7222334,1.016375
1,1,32.32467,0.8254928,-0.7205873,0.9890606
1,1,32.43576,0.642129,-0.7185284,0.9688437
1,1,32.54684,0.3758537,-0.7162391,0.9538018
1,1,32.64684,0.131732,-0.7139909,0.9465075
1,1,32.75791,-0.05346859,-0.7121435,0.9450724
1,1,32.85794,-0.1288387,-0.7107469,0.9507852
1,1,32.96902,-0.2130493,-0.7101681,0.9572443
1,1,33.06912,-0.3118431,-0.7090963,0.9478235
1,1,33.18002,-0.3788669,-0.708759,0.9142509
1,1,33.28008,-0.3540407,-0.7095731,0.8749248
1,1,33.3801,-0.2552069,-0.7106805,0.8494723
1,1,33.49126,-0.06199434,-0.7090911,0.8998719
1,1,33.60235,0.1678035,-0.7112254,0.9432161
1,1,33.70239,0.3420685,-0.7121615,1.004661
1,1,33.8135,0.4305116,-0.7130896,1.059183
