Participant ID,Trial Number,Response,Correctness, Start Timestamp, End Timestamp
11,1,right,true,2023-08-08 08:01:14.167,2023-08-08 08:01:29.115
11,2,left,true,2023-08-08 08:01:46.154,2023-08-08 08:02:02.113
11,3,right,true,2023-08-08 08:02:19.141,2023-08-08 08:02:38.167
11,4,right,false,2023-08-08 08:02:55.205,2023-08-08 08:03:13.208
11,5,right,false,2023-08-08 08:03:30.248,2023-08-08 08:03:44.950
11,6,right,false,2023-08-08 08:04:01.979,2023-08-08 08:04:18.505
11,7,left,false,2023-08-08 08:04:35.543,2023-08-08 08:04:50.403
11,8,right,true,2023-08-08 08:05:07.442,2023-08-08 08:05:22.333
11,9,right,true,2023-08-08 08:05:39.367,2023-08-08 08:05:54.097
11,10,left,true,2023-08-08 08:06:11.126,2023-08-08 08:06:22.087
11,11,left,true,2023-08-08 08:06:39.124,2023-08-08 08:06:50.650
11,12,right,true,2023-08-08 08:07:07.689,2023-08-08 08:07:19.326
11,13,right,true,2023-08-08 08:07:36.366,2023-08-08 08:07:44.836
11,14,right,false,2023-08-08 08:08:01.876,2023-08-08 08:08:16.700
11,15,left,false,2023-08-08 08:08:33.740,2023-08-08 08:08:40.967
11,16,left,false,2023-08-08 08:13:40.753,2023-08-08 08:13:53.533
11,17,right,true,2023-08-08 08:14:10.572,2023-08-08 08:14:24.133
11,18,left,true,2023-08-08 08:14:41.161,2023-08-08 08:14:50.329
11,19,left,false,2023-08-08 08:15:07.370,2023-08-08 08:15:24.182
11,20,left,true,2023-08-08 08:15:41.222,2023-08-08 08:15:47.270
11,21,right,true,2023-08-08 08:16:04.311,2023-08-08 08:16:13.234
11,22,right,true,2023-08-08 08:16:30.263,2023-08-08 08:16:39.191
11,23,right,true,2023-08-08 08:16:56.229,2023-08-08 08:17:04.900
11,24,right,true,2023-08-08 08:17:21.939,2023-08-08 08:17:31.686
11,25,right,false,2023-08-08 08:17:48.725,2023-08-08 08:17:57.484
11,26,left,false,2023-08-08 08:18:14.512,2023-08-08 08:18:29.371
11,27,right,true,2023-08-08 08:18:46.399,2023-08-08 08:18:57.303
11,28,left,true,2023-08-08 08:19:14.341,2023-08-08 08:19:28.600
11,29,right,true,2023-08-08 08:19:45.639,2023-08-08 08:19:57.298
11,30,right,true,2023-08-08 08:20:14.339,2023-08-08 08:20:25.097
11,31,right,true,2023-08-08 08:24:34.398,2023-08-08 08:24:43.502
11,32,left,true,2023-08-08 08:25:00.543,2023-08-08 08:25:10.145
11,33,left,true,2023-08-08 08:25:27.184,2023-08-08 08:25:36.354
11,34,left,true,2023-08-08 08:25:53.393,2023-08-08 08:25:59.708
11,35,right,true,2023-08-08 08:26:16.748,2023-08-08 08:26:24.773
11,36,right,true,2023-08-08 08:26:41.813,2023-08-08 08:26:49.195
11,37,left,true,2023-08-08 08:27:06.223,2023-08-08 08:27:15.436
11,38,left,true,2023-08-08 08:27:32.466,2023-08-08 08:27:38.913
11,39,left,true,2023-08-08 08:27:55.952,2023-08-08 08:28:02.289
11,40,right,true,2023-08-08 08:28:19.316,2023-08-08 08:28:26.431
11,41,left,true,2023-08-08 08:28:43.461,2023-08-08 08:28:50.264
11,42,left,false,2023-08-08 08:29:07.303,2023-08-08 08:29:16.418
11,43,right,true,2023-08-08 08:29:33.456,2023-08-08 08:29:45.081
11,44,left,false,2023-08-08 08:30:02.123,2023-08-08 08:30:12.013
11,45,right,false,2023-08-08 08:30:29.056,2023-08-08 08:30:39.657
11,46,left,true,2023-08-08 08:38:30.578,2023-08-08 08:38:38.747
11,47,left,true,2023-08-08 08:38:55.786,2023-08-08 08:39:02.733
11,48,left,true,2023-08-08 08:39:19.773,2023-08-08 08:39:24.591
11,49,left,true,2023-08-08 08:39:41.627,2023-08-08 08:39:47.109
11,50,right,true,2023-08-08 08:40:04.147,2023-08-08 08:40:10.263
11,51,right,true,2023-08-08 08:40:27.303,2023-08-08 08:40:35.139
11,52,left,true,2023-08-08 08:40:52.179,2023-08-08 08:41:03.093
11,53,left,true,2023-08-08 08:41:20.134,2023-08-08 08:41:29.301
11,54,left,true,2023-08-08 08:41:46.331,2023-08-08 08:41:56.467
11,55,left,true,2023-08-08 08:42:13.508,2023-08-08 08:42:20.399
11,56,left,true,2023-08-08 08:42:37.439,2023-08-08 08:42:42.486
11,57,left,true,2023-08-08 08:42:59.527,2023-08-08 08:43:08.473
11,58,left,false,2023-08-08 08:43:25.514,2023-08-08 08:43:33.416
11,59,right,true,2023-08-08 08:43:50.456,2023-08-08 08:44:00.947
11,60,left,true,2023-08-08 08:44:17.986,2023-08-08 08:44:23.624
11,61,right,false,2023-08-08 08:46:28.458,2023-08-08 08:46:38.860
11,62,right,true,2023-08-08 08:46:55.900,2023-08-08 08:47:07.713
11,63,left,false,2023-08-08 08:47:24.748,2023-08-08 08:47:35.889
11,64,left,true,2023-08-08 08:47:52.930,2023-08-08 08:47:59.689
11,65,left,true,2023-08-08 08:48:16.718,2023-08-08 08:48:23.854
11,66,left,false,2023-08-08 08:48:40.893,2023-08-08 08:48:48.986
11,67,left,true,2023-08-08 08:49:06.025,2023-08-08 08:49:09.261
11,68,left,true,2023-08-08 08:49:26.300,2023-08-08 08:49:32.759
11,69,left,true,2023-08-08 08:49:49.800,2023-08-08 08:49:54.346
11,70,left,true,2023-08-08 08:50:11.388,2023-08-08 08:50:18.624
11,71,right,true,2023-08-08 08:50:35.663,2023-08-08 08:50:44.376
11,72,left,true,2023-08-08 08:51:01.411,2023-08-08 08:51:08.222
11,73,right,true,2023-08-08 08:51:25.259,2023-08-08 08:51:32.595
11,74,left,false,2023-08-08 08:51:49.635,2023-08-08 08:51:56.883
11,75,right,false,2023-08-08 08:52:13.922,2023-08-08 08:52:20.015
11,76,right,true,2023-08-08 09:00:14.425,2023-08-08 09:00:20.817
11,77,right,true,2023-08-08 09:00:37.856,2023-08-08 09:00:46.373
11,78,right,true,2023-08-08 09:01:03.412,2023-08-08 09:01:12.626
11,79,left,false,2023-08-08 09:01:29.665,2023-08-08 09:01:38.202
11,80,left,true,2023-08-08 09:01:55.240,2023-08-08 09:02:02.712
11,81,left,false,2023-08-08 09:02:19.739,2023-08-08 09:02:24.742
11,82,left,true,2023-08-08 09:02:41.782,2023-08-08 09:02:47.685
11,83,left,true,2023-08-08 09:03:04.725,2023-08-08 09:03:10.105
11,84,right,true,2023-08-08 09:03:27.146,2023-08-08 09:03:33.892
11,85,left,true,2023-08-08 09:03:50.932,2023-08-08 09:03:54.857
11,86,right,true,2023-08-08 09:04:11.897,2023-08-08 09:04:18.246
11,87,left,true,2023-08-08 09:04:35.286,2023-08-08 09:04:42.545
11,88,right,true,2023-08-08 09:04:59.574,2023-08-08 09:05:14.709
11,89,left,false,2023-08-08 09:05:31.750,2023-08-08 09:05:43.806
11,90,right,false,2023-08-08 09:06:00.847,2023-08-08 09:06:07.405
