Participant ID,Trial Number,Response,Correctness, Start Timestamp, End Timestamp
6,1,left,false,2023-08-04 10:57:18.659,2023-08-04 10:57:38.475
6,2,right,true,2023-08-04 10:57:55.513,2023-08-04 10:58:00.718
6,3,left,true,2023-08-04 10:58:17.755,2023-08-04 10:58:28.860
6,4,left,false,2023-08-04 10:58:45.898,2023-08-04 10:58:53.682
6,5,left,true,2023-08-04 10:59:10.718,2023-08-04 10:59:23.402
6,6,left,true,2023-08-04 10:59:40.439,2023-08-04 10:59:50.521
6,7,left,true,2023-08-04 11:00:07.559,2023-08-04 11:00:14.787
6,8,right,true,2023-08-04 11:00:31.824,2023-08-04 11:00:38.918
6,9,left,false,2023-08-04 11:00:55.956,2023-08-04 11:01:06.818
6,10,left,true,2023-08-04 11:01:23.853,2023-08-04 11:01:31.116
6,11,left,true,2023-08-04 11:01:48.152,2023-08-04 11:01:53.791
6,12,left,true,2023-08-04 11:02:10.827,2023-08-04 11:02:15.923
6,13,left,false,2023-08-04 11:02:32.959,2023-08-04 11:02:38.511
6,14,right,true,2023-08-04 11:02:55.547,2023-08-04 11:03:03.232
6,15,left,true,2023-08-04 11:03:20.268,2023-08-04 11:03:33.408
6,16,right,true,2023-08-04 11:06:49.377,2023-08-04 11:06:56.949
6,17,right,true,2023-08-04 11:07:13.987,2023-08-04 11:07:20.504
6,18,right,false,2023-08-04 11:07:37.518,2023-08-04 11:07:44.979
6,19,right,true,2023-08-04 11:08:02.004,2023-08-04 11:08:09.955
6,20,right,true,2023-08-04 11:08:26.992,2023-08-04 11:08:31.231
6,21,left,true,2023-08-04 11:08:48.268,2023-08-04 11:08:52.352
6,22,right,true,2023-08-04 11:09:09.389,2023-08-04 11:09:14.028
6,23,left,false,2023-08-04 11:09:31.068,2023-08-04 11:09:35.416
6,24,right,false,2023-08-04 11:09:52.452,2023-08-04 11:09:57.092
6,25,left,false,2023-08-04 11:10:14.131,2023-08-04 11:10:23.613
6,26,right,true,2023-08-04 11:10:40.650,2023-08-04 11:10:46.622
6,27,right,false,2023-08-04 11:11:03.661,2023-08-04 11:11:16.043
6,28,left,true,2023-08-04 11:11:33.081,2023-08-04 11:11:48.553
6,29,left,true,2023-08-04 11:12:05.588,2023-08-04 11:12:14.162
6,30,right,false,2023-08-04 11:12:31.198,2023-08-04 11:12:37.760
6,31,left,true,2023-08-04 11:14:56.467,2023-08-04 11:15:09.315
6,32,right,true,2023-08-04 11:15:26.354,2023-08-04 11:15:31.637
6,33,left,false,2023-08-04 11:15:48.673,2023-08-04 11:15:59.313
6,34,left,true,2023-08-04 11:16:16.349,2023-08-04 11:16:25.423
6,35,left,true,2023-08-04 11:16:42.460,2023-08-04 11:16:49.953
6,36,left,true,2023-08-04 11:17:06.991,2023-08-04 11:17:15.429
6,37,right,true,2023-08-04 11:17:32.466,2023-08-04 11:17:37.151
6,38,right,true,2023-08-04 11:17:54.188,2023-08-04 11:18:01.293
6,39,left,true,2023-08-04 11:18:18.330,2023-08-04 11:18:20.481
6,40,left,true,2023-08-04 11:18:37.519,2023-08-04 11:18:41.335
6,41,right,true,2023-08-04 11:18:58.373,2023-08-04 11:19:00.811
6,42,right,true,2023-08-04 11:19:17.849,2023-08-04 11:19:21.032
6,43,left,true,2023-08-04 11:19:38.059,2023-08-04 11:19:41.166
6,44,left,true,2023-08-04 11:19:58.204,2023-08-04 11:20:02.875
6,45,right,true,2023-08-04 11:20:19.913,2023-08-04 11:20:23.918
6,46,left,true,2023-08-04 11:26:13.978,2023-08-04 11:26:19.140
6,47,left,false,2023-08-04 11:26:36.176,2023-08-04 11:26:40.049
6,48,right,true,2023-08-04 11:26:57.087,2023-08-04 11:27:01.891
6,49,left,true,2023-08-04 11:27:18.929,2023-08-04 11:27:22.900
6,50,right,true,2023-08-04 11:27:39.939,2023-08-04 11:27:50.857
6,51,right,true,2023-08-04 11:28:07.892,2023-08-04 11:28:16.330
6,52,left,true,2023-08-04 11:28:33.368,2023-08-04 11:28:36.818
6,53,right,false,2023-08-04 11:28:53.856,2023-08-04 11:29:04.082
6,54,left,false,2023-08-04 11:29:21.120,2023-08-04 11:29:27.103
6,55,right,true,2023-08-04 11:29:44.130,2023-08-04 11:29:48.824
6,56,left,true,2023-08-04 11:30:05.863,2023-08-04 11:30:08.634
