Trial Number,Trial Phase,Time,Position X,Position Y,Position Z
1,1,1690.072,0.442198,-0.7959076,-0.4365634
1,1,1690.184,0.4264631,-0.7965071,-0.4394047
1,1,1690.284,0.4363942,-0.7969341,-0.4527156
1,1,1690.384,0.4156082,-0.7911721,-0.4552094
1,1,1690.487,0.417055,-0.8755084,-0.4557744
1,1,1690.59,0.4172487,-0.8469242,-0.456371
1,1,1690.691,0.4150048,-0.8385205,-0.4570261
1,1,1690.791,0.4191095,-0.837812,-0.459349
1,1,1690.902,0.4228879,-0.8377431,-0.4625011
1,1,1691.002,0.4202151,-0.8380634,-0.470712
1,1,1691.113,0.0001043379,-0.8387076,-0.5765
1,1,1691.224,-0.7079458,-0.9990376,-0.8774819
1,1,1691.324,-0.9463626,-1.102992,-0.8188593
1,1,1691.424,-0.8361286,-1.441898,-0.6587084
1,1,1691.524,-0.3136419,-1.587777,-0.6283728
1,1,1691.635,0.07558271,-1.582652,-0.6880162
1,1,1691.746,0.01284447,-1.583682,-0.6954548
1,1,1691.846,-0.4625902,-1.579314,-0.6952764
1,1,1691.957,-0.3606293,-1.577591,-0.6849414
1,1,1692.057,0.1386645,-1.579897,-0.6998655
1,1,1692.157,0.4683202,-1.578979,-0.7230859
1,1,1692.257,0.6922326,-1.582309,-0.7502204
1,1,1692.368,0.8861047,-1.589387,-0.6806725
1,1,1692.48,0.7488421,-1.592584,-0.6920986
1,1,1692.591,0.4667672,-1.587278,-0.6297743
1,1,1692.691,0.2708602,-1.545004,-0.4013444
1,1,1692.791,-0.2455759,-1.536872,-0.2944313
1,1,1692.902,-0.3965011,-1.539662,-0.009649187
1,1,1693.013,-0.3134703,-1.540059,0.1161679
1,1,1693.124,0.3924269,-1.554797,0.1172944
1,1,1693.235,1.144397,-1.561278,0.218178
1,1,1693.346,1.237136,-1.602169,0.2707021
1,1,1693.446,0.7154158,-1.569634,0.4947201
1,1,1693.557,-0.2176152,-1.571617,0.5489182
1,1,1693.657,-0.3159216,-1.564503,0.5078719
1,1,1693.757,0.02115807,-1.566595,0.5504134
1,1,1693.869,0.05018675,-1.576232,0.7775074
1,1,1693.98,-0.09824881,-1.588728,0.968752
1,1,1694.091,0.08369258,-1.595124,1.004993
1,1,1694.202,0.4142863,-1.595902,0.9637743
1,1,1694.313,-0.009011477,-1.59785,0.8306117
1,1,1694.413,-0.7615403,-1.632934,0.7888216
1,1,1694.513,-1.118367,-1.633135,0.8796897
1,1,1694.624,-1.022035,-1.637883,0.9447654
1,1,1694.735,-0.2306471,-1.602879,0.9071425
1,1,1694.835,0.2290807,-1.581177,0.4606802
1,1,1694.935,-0.1851105,-1.561999,-0.1189008
1,1,1695.046,-0.4900887,-1.613906,-0.1604969
1,1,1695.146,-0.4799028,-1.61721,-0.1017535
1,1,1695.246,-0.03307453,-1.579071,-0.178674
1,1,1695.357,0.2719767,-1.565533,-0.3750466
1,1,1695.457,0.4922842,-1.598194,-0.6528352
1,1,1695.568,0.8937829,-1.601992,-0.6129908
1,1,1695.668,1.06057,-1.604612,-0.6052733
1,1,1695.779,0.9713494,-1.602304,-0.782666
1,1,1695.891,0.7990925,-1.598534,-0.8918015
1,1,1696.002,0.5029758,-1.594344,-0.9199473
1,1,1696.113,0.4519971,-1.594704,-0.9239679
1,1,1696.213,0.8652482,-1.597271,-0.8903034
1,1,1696.313,1.339309,-1.599092,-0.8115286
1,1,1696.424,1.459173,-1.595086,-0.7804714
1,1,1696.524,1.354813,-1.594464,-0.7816444
1,1,1696.635,1.154377,-1.59163,-0.8788249
1,1,1696.735,1.048931,-1.589439,-0.9329782
1,1,1696.846,0.5776902,-1.583932,-0.9307038
1,1,1696.946,0.05144486,-1.58467,-0.8405409
1,2,1702.056,0.3461516,0.7716244,-0.9318069
1,2,1702.156,0.3462355,0.7716202,-0.9340617
1,2,1702.268,0.3305474,0.765823,-0.938788
