Trial Number,Trial Phase,Time,Position X,Position Y,Position Z
1,1,62.36774,0.387408,1.000524,-0.6986331
1,1,62.47876,0.3874086,0.9983432,-0.6988035
1,1,62.57883,0.3856943,0.9940096,-0.6970699
1,1,62.69008,0.3344902,0.8907914,-0.7146239
1,1,62.79283,0.07801592,0.5123957,-0.8239884
1,1,62.89547,0.002518684,0.06766106,-0.9042683
1,1,62.99672,0.09485722,-0.2850022,-0.9952533
1,1,63.09686,0.03761542,-0.5848415,-0.9469418
1,1,63.20781,-0.1999395,-0.6910637,-0.8923464
1,1,63.30787,-0.3296017,-0.6920772,-0.8221418
1,1,63.40792,-0.6520474,-0.6916114,-0.7526175
1,1,63.51889,-0.9158331,-0.6912137,-0.7008857
1,1,63.61898,-0.8530809,-0.6915237,-0.6863709
1,1,63.73014,-0.6744345,-0.6919436,-0.6037614
1,1,63.84105,-0.5200564,-0.6944902,-0.5693142
1,1,63.95234,-0.2086122,-0.6956779,-0.5795956
1,1,64.06323,0.1612965,-0.7553686,-0.5435945
1,1,64.16343,0.1750995,-0.7592158,-0.3919662
1,1,64.26346,0.1223918,-0.7580272,-0.1683821
1,1,64.37454,0.0009320676,-0.7558823,-0.01544678
1,1,64.47473,0.02661803,-0.7500895,0.0007057786
1,1,64.58553,0.09840056,-0.7616383,-0.01696694
1,1,64.68564,-0.0724819,-0.7592816,-0.01767063
1,1,64.79675,-0.2884857,-0.757206,0.1351046
1,1,64.90768,-0.1514898,-0.7613213,0.3712754
1,1,65.01867,-0.1705517,-0.7544941,0.5500951
1,1,65.12985,-0.1770241,-0.7074334,0.6581503
1,1,65.24084,-0.1743436,-0.7011775,0.7687197
1,1,65.34085,-0.2425723,-0.7009893,0.7555386
1,1,65.44109,-0.2534775,-0.6997007,0.6748124
1,1,65.55204,-0.2803006,-0.7673485,0.4570372
1,1,65.65222,-0.2745323,-0.7653184,0.2381579
1,1,65.76305,-0.1754263,-0.7665559,0.1362582
1,1,65.87424,-0.06893334,-0.7427835,0.2025049
1,1,65.97449,-0.02429858,-0.7065684,0.545595
1,1,66.0851,0.1877171,-0.7634429,0.9176257
1,1,66.18512,0.2865039,-0.7704574,1.030258
1,1,66.28526,0.305076,-0.7700055,1.072031
1,1,66.39625,0.4376836,-0.7637362,1.106489
1,1,66.49628,0.5076085,-0.7301249,1.119382
1,1,66.60732,0.5191228,-0.734165,1.105036
1,1,66.70742,0.4364407,-0.7725093,1.065815
1,1,66.8185,0.4297756,-0.7749166,1.09576
1,1,66.92957,0.4263641,-0.7535428,1.154519
1,1,67.04057,0.2846502,-0.7720425,1.125126
1,1,67.14065,0.1318683,-0.7701751,1.027155
1,1,67.24065,0.0813359,-0.7388602,0.8136023
1,1,67.35196,-0.09670141,-0.747422,0.5607893
1,1,67.45205,-0.3320617,-0.7686981,0.528379
1,1,67.55234,-0.363437,-0.7674032,0.5292431
1,1,67.66293,-0.3830986,-0.7743897,0.400982
1,1,67.76295,-0.4105962,-0.7752538,0.03658068
1,1,67.86316,-0.4080835,-0.7717855,-0.2809078
1,1,67.96328,-0.2208348,-0.7635203,-0.3193636
1,1,68.0741,0.05040225,-0.7723109,-0.3127715
1,1,68.18525,0.3400795,-0.7725769,-0.3323191
1,1,68.29633,0.4151885,-0.7746966,-0.4770702
1,1,68.40697,0.3207074,-0.7801989,-0.7745363
1,1,68.50716,0.3782909,-0.7554292,-0.9020234
1,1,68.60728,0.4022742,-0.7548729,-0.9051474
1,1,68.71841,0.6558822,-0.7731091,-0.8686232
