Trial Number,Trial Phase,Time,Position X,Position Y,Position Z
1,1,46.00776,0.4458353,-0.9114339,-0.6498337
1,1,46.11876,0.243396,-0.9734577,-0.6976121
1,1,46.21896,0.1406493,-0.9974424,-0.7071714
1,1,46.33003,0.6159989,-0.9877448,-0.6781786
1,1,46.44086,0.9654329,-0.9787323,-0.6412103
1,1,46.54471,0.8989366,-1.047036,-0.3750159
1,1,46.65292,0.8658347,-0.9701853,-0.2818798
1,1,46.75296,0.9058982,-0.9709532,-0.2698186
1,1,46.85313,0.9243523,-0.9684677,-0.2409981
1,1,46.9539,0.8023162,-1.056827,-0.1192915
1,1,47.05587,0.6244792,-1.331929,-0.1150454
1,1,47.15729,0.5143126,-1.388155,-0.1270209
1,1,47.26783,0.1948355,-1.396059,-0.1213123
1,1,47.37874,-0.2942033,-1.428786,0.08757311
1,1,47.48977,-0.6635889,-1.422014,0.6031389
1,1,47.59042,-0.862885,-1.256874,0.8458315
1,1,47.70145,-0.8875242,-1.21525,1.076385
1,1,47.80164,-0.8634374,-1.282895,1.295351
1,1,47.90171,-0.8931278,-1.401489,1.373421
1,1,48.01267,-0.8524995,-1.667852,1.42441
1,1,48.12362,-0.7531322,-1.760109,1.515387
1,1,48.22364,-0.6944543,-1.761627,1.542431
1,1,48.32367,-0.6648301,-1.766239,1.549604
1,1,48.42367,-0.6019982,-1.768403,1.558786
1,1,48.53463,-0.4396888,-1.76911,1.551851
1,1,48.64576,-0.2604524,-1.769156,1.532649
1,1,48.75694,-0.08086786,-1.769312,1.508369
1,1,48.86802,0.0992296,-1.769539,1.491797
1,1,48.979,0.3283888,-1.770037,1.48328
1,1,49.09023,0.5999352,-1.770343,1.493716
1,1,49.20129,0.8815085,-1.771943,1.509081
1,1,49.30134,1.112516,-1.773726,1.53212
1,1,49.41246,1.337248,-1.776274,1.549663
1,1,49.52353,1.510446,-1.780023,1.540695
1,1,49.62382,1.597612,-1.783918,1.481686
1,1,49.73489,1.637867,-1.790204,1.389952
1,1,49.84568,1.599215,-1.797419,1.252296
1,1,49.95676,1.436837,-1.800862,1.09794
1,1,50.05677,1.164946,-1.80052,0.9958333
1,1,50.15681,0.8575556,-1.799046,0.9537187
