Trial Number,Trial Phase,Time,Position X,Position Y,Position Z
1,1,83.22118,0.4310204,1.035282,-0.8071044
1,1,83.32121,0.4310204,1.035282,-0.8071045
1,1,83.43246,0.4314213,1.03525,-0.8072212
1,1,83.54343,0.4290408,1.035267,-0.8071025
1,1,83.64347,0.4285026,1.035315,-0.8068585
1,1,83.74532,0.4259717,1.031929,-0.8044167
1,1,83.84838,0.3990397,0.964112,-0.7660317
1,1,83.94855,0.3226846,0.8054884,-0.6921981
1,1,84.05967,0.1873485,0.5029196,-0.5656164
1,1,84.17074,0.06548205,0.1656255,-0.4594675
1,1,84.27074,-0.07846418,-0.1693885,-0.4223508
1,1,84.38187,-0.1753394,-0.5678419,-0.4186336
1,1,84.49295,-0.1885096,-0.6612105,-0.4307991
1,1,84.604,-0.1746179,-0.6603037,-0.4348032
1,1,84.70416,-0.1914275,-0.6601613,-0.4317917
1,1,84.81524,-0.2112327,-0.6602981,-0.4492012
1,1,84.91527,-0.267073,-0.6605288,-0.4905501
1,1,85.02625,-0.3598066,-0.6609607,-0.5459702
1,1,85.12636,-0.4774955,-0.6613334,-0.6488946
1,1,85.23749,-0.5862933,-0.6617823,-0.7887675
1,1,85.33823,-0.7310113,-0.6611034,-0.8113527
1,1,85.44868,-0.9819157,-0.661706,-0.7592916
1,1,85.55984,-1.072946,-0.6635505,-0.739981
1,1,85.67077,-0.8407331,-0.6632161,-0.7900253
1,1,85.77079,-0.5305797,-0.6643523,-0.8403037
1,1,85.87136,-0.2734441,-0.6644459,-0.8594105
1,1,85.98172,-0.05907023,-0.6660608,-0.8217052
1,1,86.09287,0.09046006,-0.6657621,-0.6927149
1,1,86.19312,0.09335312,-0.6647177,-0.5640244
1,1,86.30418,0.07161915,-0.6644813,-0.4362393
1,1,86.4152,0.02757841,-0.6644086,-0.3562244
1,1,86.52637,-0.03065744,-0.6640885,-0.3905782
1,1,86.6266,-0.09460983,-0.6636671,-0.4748288
1,1,86.73735,-0.1872207,-0.6643727,-0.5565084
1,1,86.83759,-0.3069402,-0.6641333,-0.6521141
1,1,86.94871,-0.4306343,-0.6642275,-0.6630153
1,1,87.05953,-0.6560488,-0.6643081,-0.6012279
1,1,87.15965,-0.7588729,-0.6643379,-0.4542546
1,1,87.25969,-0.6066393,-0.6653378,-0.2741687
1,1,87.37066,-0.3778221,-0.6664394,-0.1728158
1,1,87.47131,-0.2451378,-0.6659318,-0.06596613
1,1,87.5817,-0.2540833,-0.6676527,0.1091881
1,1,87.68196,-0.2901274,-0.6670477,0.283621
1,1,87.79283,-0.3043086,-0.6672378,0.4507364
1,1,87.89293,-0.2519938,-0.6662028,0.57889
1,1,88.00391,-0.296896,-0.6662301,0.6891485
1,1,88.10425,-0.354136,-0.6662171,0.837944
1,1,88.21529,-0.3454728,-0.6671519,0.9690643
1,1,88.32645,-0.385997,-0.6670334,1.008733
1,1,88.43723,-0.3633601,-0.6675958,0.8489746
1,1,88.53741,-0.2273986,-0.6681036,0.5621889
1,1,88.64854,-0.1326089,-0.669039,0.1075094
1,1,88.75951,0.08606803,-0.6699625,-0.3039674
1,1,88.87077,0.435524,-0.6698479,-0.453756
1,1,88.98186,0.5603236,-0.6706507,-0.6690109
1,1,89.09274,0.5364836,-0.6715291,-0.8396797
1,1,89.20396,0.6117049,-0.6711971,-0.8640451
1,1,89.31517,0.738905,-0.672278,-0.8411475
1,1,89.42618,0.8260862,-0.6729004,-0.7389855
1,1,89.53719,0.7960255,-0.6718659,-0.5861655
1,1,89.64839,0.6074405,-0.6701936,-0.4745495
1,1,89.75967,0.4020409,-0.6688988,-0.3392284
1,1,89.87048,0.2495927,-0.6690398,-0.1692073
1,1,89.97063,0.3398525,-0.6689154,-0.0378437
1,1,90.08159,0.5358158,-0.6715369,-0.1574308
1,2,95.19851,0.3710375,0.8059096,-0.8490306
1,2,95.30947,0.3711428,0.8070403,-0.8498645
1,2,95.42071,0.3711428,0.8070404,-0.8498645
1,2,95.53175,0.3529465,0.7857611,-0.8627841
1,2,95.63248,0.14688,0.5484613,-0.920586
1,2,95.73537,-0.161471,-0.03739291,-0.9735478
1,2,95.83669,-0.4580549,-0.5677576,-1.027749
1,2,95.94782,-0.719925,-0.7038232,-0.9754701
1,2,96.04782,-0.8005384,-0.7186885,-0.926225
1,2,96.14784,-1.047745,-0.7185509,-0.8791158
1,2,96.24798,-1.32799,-0.7171612,-0.8049014
1,2,96.35882,-1.681533,-0.719717,-0.70047
1,2,96.45898,-1.972041,-0.7179918,-0.5954588
1,2,96.57006,-2.016213,-0.7087562,-0.4538538
1,2,96.68116,-1.972243,-0.7212493,-0.2438328
1,2,96.7812,-1.982259,-0.7201238,-0.1878457
1,2,96.89214,-1.985001,-0.7223793,-0.0174191
1,2,96.99236,-1.982229,-0.7203065,0.07055452
1,2,97.10336,-1.894872,-0.7203366,-0.1368
1,2,97.2034,-1.703822,-0.7213134,-0.3635682
1,2,97.31444,-1.235027,-0.7222725,-0.6397921
1,2,97.42558,-0.728511,-0.7257939,-0.7287759
1,2,97.53671,-0.5001384,-0.6973958,-0.7651468
1,2,97.63675,-0.5919498,-0.7246023,-0.710309
1,2,97.73677,-0.7429463,-0.7246734,-0.5304658
1,2,97.84767,-0.7072393,-0.7267991,-0.2850344
1,2,97.94771,-0.5198399,-0.7266541,-0.1321266
1,2,98.0478,-0.282413,-0.7264493,-0.1059329
1,2,98.15884,-0.0380592,-0.7275689,-0.1248017
1,2,98.25888,-0.03408775,-0.7263371,-0.1178668
1,2,98.36987,-0.1535189,-0.7274859,-0.1059809
1,2,98.46997,-0.375156,-0.727998,-0.3275394
1,2,98.57003,-0.319305,-0.7287886,-0.5441647
1,2,98.68098,-0.3195914,-0.7309246,-0.8937908
1,2,98.78117,-0.2166423,-0.7275459,-0.9065611
1,2,98.89222,-0.1681229,-0.729283,-0.9065464
1,2,99.00322,-0.1098317,-0.7312367,-0.9093965
1,2,99.10326,0.07193208,-0.6953228,-0.9068585
1,2,99.21443,0.5650806,-0.6895133,-0.9191933
1,2,99.32542,1.269531,-0.6928745,-0.8449153
1,2,99.42547,1.516553,-0.6932673,-0.7878093
1,2,99.53654,1.364956,-0.6883466,-0.6955674
1,2,99.64813,1.182668,-0.6810565,-0.5983241
1,2,99.75898,1.156893,-0.7042615,-0.3972241
1,2,99.86994,1.23971,-0.7224101,-0.2079761
1,2,99.98082,1.285726,-0.724135,-0.08789527
1,2,100.0809,1.386599,-0.724951,-0.02849761
1,2,100.1809,1.491173,-0.7239795,-0.01288784
1,2,100.2812,1.518417,-0.7246851,-0.125571
1,2,100.3919,1.666849,-0.7312412,-0.2716824
1,2,100.492,1.891093,-0.7323728,-0.40586
1,2,100.6033,2.033937,-0.7330157,-0.5116266
1,2,100.7141,2.037436,-0.7340845,-0.5326477
1,2,100.8142,2.037127,-0.7334272,-0.5359167
1,2,100.9143,2.140328,-0.7332078,-0.5951872
1,2,101.0253,2.5879,-0.738615,-0.5439355
