Trial Number,Trial Phase,Time,Position X,Position Y,Position Z
1,1,74.53827,0.5970642,0.9361724,-1.410078
1,1,74.63838,0.4821488,0.9020248,-1.446881
1,1,74.7385,0.4846646,0.9020959,-1.447204
1,1,74.8494,0.4846241,0.9020313,-1.447009
1,1,74.9519,0.4844154,0.9018699,-1.446952
1,1,75.05431,0.4848643,0.9021859,-1.446908
1,1,75.15546,0.4846553,0.902025,-1.446851
1,1,75.26652,0.4971569,0.9020313,-1.446843
1,1,75.36658,0.5043282,0.9004303,-1.445662
1,1,75.47759,0.505641,0.8718451,-1.431389
1,1,75.57767,0.411458,0.7287031,-1.367947
1,1,75.68877,0.2381084,0.511166,-1.251496
1,1,75.79986,0.09850886,0.3500497,-1.155146
1,1,75.89987,0.03223741,0.215747,-1.062152
1,1,76.01103,0.003018767,0.182542,-1.032074
1,1,76.12201,-0.1078408,0.08213297,-0.8962227
1,1,76.23321,-0.2777961,-0.177566,-0.5607254
1,1,76.33324,-0.4295091,-0.3927158,-0.2090647
1,1,76.44422,-0.5688956,-0.5183427,0.1791544
1,1,76.54425,-0.6704904,-0.5480285,0.5368989
1,1,76.64433,-0.7809424,-0.6220192,0.9081265
1,1,76.74445,-0.9150363,-0.6810504,1.249337
1,1,76.84449,-1.075806,-0.7193407,1.48722
1,1,76.95541,-1.187254,-0.7593943,1.667498
1,1,77.05561,-1.183191,-0.7600448,1.736725
1,1,77.16663,-1.102987,-0.7428583,1.7034
1,1,77.26672,-0.8873028,-0.73728,1.661697
1,1,77.37765,-0.4757138,-0.7377259,1.629916
1,1,77.48859,-0.0393309,-0.7381842,1.617886
1,1,77.58872,0.3082046,-0.7347633,1.615385
1,1,77.68883,0.6217003,-0.7320577,1.621425
1,1,77.78889,0.9329591,-0.7307824,1.604354
1,1,77.89983,1.28637,-0.723765,1.503615
1,1,77.99994,1.548831,-0.7125516,1.341728
1,1,78.11095,1.416578,-0.7245592,1.111765
1,1,78.21096,1.054639,-0.7184888,0.9860835
1,1,78.32214,0.6195696,-0.712516,0.9338897
1,1,78.43328,0.2331992,-0.7252458,0.9193771
1,1,78.54434,-0.09339687,-0.709215,0.9477286
1,1,78.6448,-0.3819315,-0.7054037,1.026735
1,1,78.75529,-0.6409305,-0.709678,1.07346
1,1,78.85538,-0.7219276,-0.7081185,0.9459261
1,1,78.96648,-0.5720023,-0.7081329,0.8723406
1,1,79.07755,-0.3818897,-0.7118057,0.9880757
1,1,79.17758,-0.3296107,-0.7135461,1.133996
1,1,79.27766,-0.1704397,-0.7156057,1.221074
1,1,79.3885,0.01713577,-0.7201569,1.129525
1,1,79.48856,0.3097056,-0.713695,1.00702
