Participant ID,Trial Number,Response,Correctness, Start Timestamp, End Timestamp
20,1,right,false,2023-08-17 13:34:13.244,2023-08-17 13:34:19.522
20,1,left,true,2023-08-17 13:35:55.849,2023-08-17 13:36:08.247
20,2,left,false,2023-08-17 13:36:25.290,2023-08-17 13:36:32.722
20,3,left,false,2023-08-17 13:36:49.764,2023-08-17 13:37:04.443
20,4,right,false,2023-08-17 13:37:21.476,2023-08-17 13:37:30.762
20,5,left,true,2023-08-17 13:37:47.795,2023-08-17 13:38:02.705
20,6,right,false,2023-08-17 13:38:19.739,2023-08-17 13:38:34.525
20,7,right,true,2023-08-17 13:38:51.570,2023-08-17 13:39:06.900
20,8,right,false,2023-08-17 13:39:23.945,2023-08-17 13:39:31.865
20,9,right,false,2023-08-17 13:39:48.910,2023-08-17 13:39:59.752
20,10,left,false,2023-08-17 13:40:16.796,2023-08-17 13:40:29.228
20,11,right,false,2023-08-17 13:40:46.271,2023-08-17 13:41:03.138
20,12,left,false,2023-08-17 13:41:20.180,2023-08-17 13:41:31.303
20,13,left,false,2023-08-17 13:41:48.346,2023-08-17 13:42:00.713
20,14,right,true,2023-08-17 13:42:17.743,2023-08-17 13:42:30.588
20,15,left,true,2023-08-17 13:42:47.631,2023-08-17 13:42:57.674
20,16,left,false,2023-08-17 13:52:46.714,2023-08-17 13:53:03.069
20,17,left,true,2023-08-17 13:53:20.099,2023-08-17 13:53:36.255
20,18,right,true,2023-08-17 13:53:53.286,2023-08-17 13:54:09.251
20,19,left,false,2023-08-17 13:54:26.296,2023-08-17 13:54:38.528
20,20,left,true,2023-08-17 13:54:55.572,2023-08-17 13:55:12.149
20,21,right,true,2023-08-17 13:55:29.191,2023-08-17 13:55:44.003
20,22,right,false,2023-08-17 13:56:01.045,2023-08-17 13:56:10.287
20,23,right,true,2023-08-17 13:56:27.321,2023-08-17 13:56:36.887
20,24,right,false,2023-08-17 13:56:53.920,2023-08-17 13:57:10.006
20,25,left,false,2023-08-17 13:57:27.051,2023-08-17 13:57:45.625
20,26,right,true,2023-08-17 13:58:02.670,2023-08-17 13:58:17.560
20,27,right,false,2023-08-17 13:58:34.600,2023-08-17 13:58:51.789
20,28,right,false,2023-08-17 13:59:08.831,2023-08-17 13:59:23.853
20,29,left,false,2023-08-17 13:59:40.897,2023-08-17 13:59:55.617
20,30,left,true,2023-08-17 14:00:12.660,2023-08-17 14:00:22.381
20,31,right,false,2023-08-17 14:04:46.720,2023-08-17 14:05:03.753
20,32,left,false,2023-08-17 14:05:20.784,2023-08-17 14:05:38.415
20,33,right,true,2023-08-17 14:05:55.459,2023-08-17 14:06:10.536
20,34,right,false,2023-08-17 14:06:27.569,2023-08-17 14:06:36.479
20,35,left,true,2023-08-17 14:06:53.521,2023-08-17 14:07:11.386
20,36,right,true,2023-08-17 14:07:28.431,2023-08-17 14:07:35.218
20,37,left,false,2023-08-17 14:07:52.264,2023-08-17 14:08:08.306
20,38,left,true,2023-08-17 14:08:25.339,2023-08-17 14:08:39.203
