Participant ID,Trial Number,Response,Correctness, Start Timestamp, End Timestamp
14,1,right,true,2023-09-25 13:41:55.999,2023-09-25 13:42:05.801
14,2,left,true,2023-09-25 13:42:22.841,2023-09-25 13:42:37.754
14,3,left,true,2023-09-25 13:42:54.795,2023-09-25 13:43:04.529
14,4,left,true,2023-09-25 13:43:21.571,2023-09-25 13:43:30.639
14,5,left,true,2023-09-25 13:43:47.680,2023-09-25 13:43:59.903
14,6,left,false,2023-09-25 13:44:16.934,2023-09-25 13:44:32.312
14,7,right,false,2023-09-25 13:44:49.354,2023-09-25 13:44:54.722
14,8,left,false,2023-09-25 13:45:11.764,2023-09-25 13:45:26.464
14,9,left,true,2023-09-25 13:45:43.507,2023-09-25 13:45:49.218
14,10,left,true,2023-09-25 13:46:06.251,2023-09-25 13:46:21.140
14,11,left,true,2023-09-25 13:46:38.181,2023-09-25 13:46:52.960
14,12,left,false,2023-09-25 13:47:10.002,2023-09-25 13:47:21.925
14,13,left,true,2023-09-25 13:47:38.966,2023-09-25 13:47:49.723
14,14,right,true,2023-09-25 13:48:06.765,2023-09-25 13:48:12.154
14,15,left,false,2023-09-25 13:48:29.195,2023-09-25 13:48:38.809
14,16,left,true,2023-09-25 13:50:13.836,2023-09-25 13:50:24.824
14,17,left,false,2023-09-25 13:50:41.866,2023-09-25 13:50:56.445
14,18,right,true,2023-09-25 13:51:13.486,2023-09-25 13:51:28.065
14,19,left,false,2023-09-25 13:51:45.106,2023-09-25 13:51:56.096
14,20,left,false,2023-09-25 13:52:13.138,2023-09-25 13:52:29.039
14,21,left,true,2023-09-25 13:52:46.079,2023-09-25 13:52:54.036
14,22,left,true,2023-09-25 13:53:11.078,2023-09-25 13:53:19.556
14,23,left,true,2023-09-25 13:53:36.590,2023-09-25 13:53:45.378
14,24,left,true,2023-09-25 13:54:02.419,2023-09-25 13:54:09.941
14,25,left,false,2023-09-25 13:54:26.985,2023-09-25 13:54:32.984
14,26,right,false,2023-09-25 13:54:50.027,2023-09-25 13:54:59.694
14,27,left,true,2023-09-25 13:55:16.725,2023-09-25 13:55:25.970
14,28,right,false,2023-09-25 13:55:43.013,2023-09-25 13:55:56.090
14,29,left,false,2023-09-25 13:56:13.132,2023-09-25 13:56:26.724
14,30,left,true,2023-09-25 13:56:43.765,2023-09-25 13:56:48.832
14,31,right,true,2023-09-25 14:02:55.218,2023-09-25 14:03:03.120
14,32,left,true,2023-09-25 14:03:20.161,2023-09-25 14:03:32.872
14,33,right,true,2023-09-25 14:03:49.915,2023-09-25 14:03:59.383
14,34,right,true,2023-09-25 14:04:16.425,2023-09-25 14:04:31.302
14,35,left,true,2023-09-25 14:04:48.344,2023-09-25 14:04:57.900
14,36,left,true,2023-09-25 14:05:14.943,2023-09-25 14:05:25.776
14,37,left,true,2023-09-25 14:05:42.819,2023-09-25 14:05:47.764
14,38,left,false,2023-09-25 14:06:04.805,2023-09-25 14:06:09.762
14,39,right,true,2023-09-25 14:06:26.804,2023-09-25 14:06:30.316
14,40,left,true,2023-09-25 14:06:47.358,2023-09-25 14:07:02.160
14,41,right,false,2023-09-25 14:07:19.201,2023-09-25 14:07:28.835
14,42,left,true,2023-09-25 14:07:45.877,2023-09-25 14:07:56.411
14,43,right,false,2023-09-25 14:08:13.453,2023-09-25 14:08:24.553
14,44,right,true,2023-09-25 14:08:41.596,2023-09-25 14:08:53.107
14,45,right,true,2023-09-25 14:09:10.148,2023-09-25 14:09:22.805
14,46,right,false,2023-09-25 14:11:26.484,2023-09-25 14:11:36.462
14,47,left,true,2023-09-25 14:11:53.505,2023-09-25 14:12:02.427
14,48,left,true,2023-09-25 14:12:19.472,2023-09-25 14:12:31.226
14,49,right,true,2023-09-25 14:12:48.268,2023-09-25 14:12:56.825
14,50,left,true,2023-09-25 14:13:13.867,2023-09-25 14:13:23.047
14,51,right,false,2023-09-25 14:13:40.087,2023-09-25 14:13:47.899
14,52,right,true,2023-09-25 14:14:04.941,2023-09-25 14:14:12.521
14,53,right,false,2023-09-25 14:14:29.561,2023-09-25 14:14:34.397
14,54,right,true,2023-09-25 14:14:51.427,2023-09-25 14:14:56.083
14,55,right,true,2023-09-25 14:15:13.127,2023-09-25 14:15:21.360
14,56,right,true,2023-09-25 14:15:38.401,2023-09-25 14:15:42.258
