Trial Number,Trial Phase,Time,Position X,Position Y,Position Z
1,1,48.70732,0.4458213,0.5845791,0.6520815
1,1,48.81487,0.4457829,0.5841917,0.6522145
1,1,49.08351,0.4417696,0.5830179,0.6495572
1,1,49.19358,0.4411342,0.5823745,0.6514933
1,1,49.3037,0.4374651,0.5704077,0.6730692
1,1,49.40405,0.4353181,0.5741872,0.6845568
1,1,49.50409,0.4466195,0.5789133,0.6788341
1,1,49.60587,0.4515546,0.535154,0.7238966
1,1,49.70888,0.4410502,0.4354256,0.6998576
1,1,49.81161,0.425534,0.154507,0.7859004
1,1,49.91183,0.3969212,-0.3134073,0.9583349
1,1,50.01203,0.2857777,-0.829638,1.068624
1,1,50.1231,0.238142,-0.8336561,1.246534
1,1,50.23422,0.2352681,-0.8406513,1.240362
1,1,50.34517,0.2201955,-0.8360218,1.240895
1,1,50.44519,-0.08924159,-0.772018,1.226619
1,1,50.54524,-0.942031,-0.7736717,1.128122
1,1,50.65627,-1.370862,-0.8095408,1.233025
1,1,50.75637,-1.303519,-0.8079177,1.293738
1,1,50.86755,-0.6798037,-0.7556178,1.362178
1,1,50.97844,-0.1086949,-0.7631392,1.339869
1,1,51.07847,0.2766162,-0.815357,1.27615
1,1,51.17849,0.5247346,-0.8253707,1.228037
1,1,51.2785,0.5389128,-0.8278127,1.177213
1,1,51.37852,0.4146214,-0.8434919,1.105151
1,1,51.48952,0.2300238,-0.8526669,0.9633847
1,1,51.58954,0.228366,-0.8220913,0.8939942
1,1,51.68962,0.2206909,-0.7916921,0.8339269
1,1,51.78969,0.2171139,-0.8365762,0.9384842
1,1,51.90061,0.3441468,-0.8298886,0.9161199
1,1,52.00078,0.3538725,-0.8009775,0.5856353
1,1,52.11169,0.3986866,-0.8196094,0.2977562
1,1,52.21172,0.5039973,-0.8146301,0.3550299
1,1,52.31188,0.5015777,-0.8172476,0.2966934
1,1,52.42296,0.5877756,-0.8592889,0.06477779
1,1,52.53393,0.6114215,-0.8721633,-0.04594833
1,1,52.63404,0.5334859,-0.9202338,-0.1679547
1,1,52.74508,0.1939447,-0.8946456,-0.177051
1,1,52.85618,-0.2479317,-0.9114321,-0.1401263
1,1,52.95628,-0.3095689,-0.9020708,-0.1506988
1,1,53.06726,-0.03569293,-0.9084246,-0.1515765
1,1,53.17828,0.5006364,-0.9028925,-0.1569021
1,1,53.27834,0.5549077,-0.8882489,-0.1575535
1,1,53.37835,0.5976177,-0.8736785,-0.1702638
1,1,53.48969,0.60753,-0.8703635,-0.2271128
1,1,53.60058,0.5067854,-0.9229276,-0.3600108
1,1,53.71154,0.5026596,-0.9227417,-0.3302419
1,1,53.81164,0.4999024,-0.9275936,-0.3927897
1,1,53.91172,0.4814205,-0.9397634,-0.5739471
1,1,54.02282,0.4700891,-0.9474418,-0.6849228
1,1,54.13393,0.470471,-0.9425479,-0.6268005
1,1,54.23394,0.4704429,-0.9161015,-0.2018955
1,1,54.34496,0.4863877,-0.8949777,0.1302459
1,1,54.445,0.5115868,-0.8805289,0.1565331
1,1,54.55613,0.5584945,-0.8569191,0.2013428
1,1,54.667,0.589021,-0.8373054,0.2392615
1,1,54.7681,0.5658884,-0.7887749,0.5352219
1,1,54.8784,0.484148,-0.7788976,0.7368768
1,1,54.9894,0.3760139,-0.7801397,0.7388302
1,1,55.09007,0.2483095,-0.7765597,0.6634166
1,1,55.20051,-0.03749996,-0.8213011,0.5312595
1,1,55.31152,-0.3403758,-0.8724194,0.2917876
1,1,55.41162,-0.4510972,-0.8414783,0.3259014
1,1,55.52267,-0.4046921,-0.8666939,0.4389577
1,2,60.64471,0.3185418,0.3457835,0.3662693
1,2,60.75557,0.3184174,0.3448059,0.3673604
1,2,60.85568,0.3184128,0.3450731,0.3672404
1,2,60.95574,0.3164694,0.33917,0.3616339
1,2,61.06678,0.2887064,0.09011214,0.2876507
1,2,61.17794,0.244633,-0.740657,0.3013225
1,2,61.28897,0.0312666,-0.8115913,0.3992419
1,2,61.40008,-1.051401,-0.8012854,0.3570356
1,2,61.50021,-1.688873,-0.8590899,0.4063011
1,2,61.60029,-1.948482,-0.8516834,0.4858316
