Trial Number,Trial Phase,Time,Position X,Position Y,Position Z
1,1,21.7461,0.298384,0.6134521,0.5915114
1,1,21.85652,0.2613494,0.6103552,0.5668931
1,1,22.11657,0.2580798,0.4117396,0.6013857
1,1,22.23021,0.248467,0.2528869,0.6513433
1,1,22.33418,0.160974,-0.1742571,0.7827682
1,1,22.4342,-0.004366547,-0.6628744,0.9269887
1,1,22.53431,-0.2880429,-0.7233628,1.212562
1,1,22.63449,-0.6097901,-0.7136556,1.28918
1,1,22.73642,-0.7733206,-0.8030006,1.25884
1,1,22.83908,-0.9219257,-0.7767036,1.038943
1,1,22.95021,-0.7982049,-0.7808887,0.8134816
1,1,23.06131,-0.5070429,-0.7867932,0.6102902
1,1,23.16143,-0.2734821,-0.794432,0.6703813
1,1,23.27246,-0.2291352,-0.7940801,0.8854941
1,1,23.38359,-0.1741746,-0.7930832,0.9757933
1,1,23.4947,-0.07763821,-0.7870047,1.301529
1,1,23.60578,0.08854821,-0.7841053,1.443136
1,1,23.71681,0.4633276,-0.7936599,1.314404
1,1,23.81688,0.6741477,-0.7975198,1.340911
1,1,23.92805,0.6612986,-0.8081709,1.186127
1,1,24.03905,0.4566288,-0.8073206,1.145161
1,1,24.13911,0.3908219,-0.8044134,1.116983
1,1,24.23915,0.1806889,-0.8047671,1.040036
1,1,24.35016,0.1572749,-0.8102247,0.6440529
1,1,24.4502,0.237909,-0.8130878,0.5405619
1,1,24.56129,0.1603922,-0.816879,0.4433756
1,1,24.67232,-0.1705525,-0.8158144,0.3896969
1,1,24.77235,-0.565133,-0.8082432,0.2671871
1,1,24.87245,-0.6420134,-0.8074472,-1.460314E-06
1,1,24.97248,-0.5238538,-0.8058608,0.009721756
1,1,25.08343,-0.4172148,-0.8080606,0.3176826
1,1,25.18343,-0.5384924,-0.808369,0.3712308
1,1,25.29444,-0.6142924,-0.8129959,-0.06058323
1,1,25.39446,-0.3719129,-0.8195847,-0.4103765
1,1,25.50558,0.1084965,-0.8334899,-0.442858
1,1,25.60558,0.4934298,-0.8438985,-0.427884
1,1,25.71673,0.8392081,-0.848573,-0.3889771
1,1,25.81694,1.010853,-0.8509736,-0.3305245
1,1,25.92786,1.171162,-0.8527038,-0.1992465
1,1,26.03894,1.110122,-0.8559806,-0.157455
1,1,26.14988,1.098926,-0.8580424,-0.1392021
1,1,26.25007,0.8355282,-0.8404629,0.1734678
1,1,26.36125,0.5211142,-0.8228376,0.47201
1,1,26.47219,0.5495459,-0.8187449,0.6207702
1,1,26.57231,0.4824051,-0.8142681,0.7512522
1,1,26.68328,0.2408057,-0.8159023,0.7407144
1,1,26.78331,-0.1041195,-0.8092982,0.8217983
1,1,26.8944,-0.4941553,-0.7997185,0.8932244
1,1,27.00558,-0.5579612,-0.792153,0.8231801
1,1,27.11658,-0.5137068,-0.7954468,0.6458545
1,1,27.21661,-0.4459412,-0.7985353,0.5109336
1,1,27.31666,-0.4150127,-0.8038394,0.364382
1,1,27.42767,-0.1141287,-0.8121334,0.2744519
1,1,27.52774,-0.005871683,-0.8256786,0.1405749
1,1,27.63873,-0.2146004,-0.827004,0.05665386
1,1,27.73888,-0.3453149,-0.82442,-0.05579504
1,1,27.84995,-0.3246696,-0.8234268,-0.1302727
1,1,27.96106,-0.3272415,-0.8252029,-0.2429487
1,1,28.07196,-0.3131354,-0.8297123,-0.3739643
1,1,28.17213,-0.2993205,-0.8303099,-0.4786963
1,1,28.27219,-0.2633503,-0.8324621,-0.5867833
1,1,28.38325,-0.06255201,-0.8374916,-0.6283532
1,1,28.49418,0.289061,-0.8462406,-0.6268261
1,1,28.59427,0.5209494,-0.8506553,-0.6101907
1,2,33.71128,0.2970981,0.4813303,0.3626728
1,2,33.81135,0.2844,0.5201002,0.3886211
1,2,33.92256,0.2791427,0.5757066,0.401799
1,2,34.03357,0.2792221,0.5737048,0.3987598
1,2,34.13565,0.27575,0.5347119,0.3848249
1,2,34.23759,0.2612579,0.1081925,0.2988768
1,2,34.33846,0.05640087,-0.6208258,0.2345192
1,2,34.4495,-0.4825918,-0.8444839,0.329154
1,2,34.5607,-0.9823606,-0.8364084,0.4325481
1,2,34.6718,-1.405718,-0.8199024,0.5580766
1,2,34.78278,-1.687472,-0.8049318,0.6748127
1,2,34.88279,-1.852958,-0.7963622,0.7660654
1,2,34.99393,-1.912822,-0.7925898,0.9061213
1,2,35.09394,-1.935563,-0.7897856,1.153309
1,2,35.20501,-1.761547,-0.7845345,1.100718
1,2,35.30508,-1.386472,-0.8613998,1.029673
1,2,35.4159,-1.278811,-0.8795277,1.043625
1,2,35.51599,-1.394607,-0.8791375,1.076791
1,2,35.61599,-1.532308,-0.8750705,0.8105694
1,2,35.71608,-1.466056,-0.8637226,0.7699524
1,2,35.82711,-1.255989,-0.830448,0.6840215
1,2,35.92732,-1.203999,-0.8220059,0.3633896
1,2,36.03825,-1.366814,-0.8307668,0.2377463
1,2,36.13844,-1.560567,-0.8228981,0.2247067
1,2,36.24935,-1.935926,-0.8817178,0.4417944
1,2,36.36046,-2.054102,-0.8714593,0.3031185
1,2,36.4605,-1.879352,-0.8737934,0.07562375
1,2,36.57166,-1.777751,-0.8633019,-0.2050725
1,2,36.68258,-1.438141,-0.8257855,-0.426247
1,2,36.78275,-0.8012353,-0.9150057,-0.54268
1,2,36.89372,-0.292459,-0.9314492,-0.3772499
1,2,37.00487,0.3147089,-0.8619113,0.1736754
1,2,37.10498,0.6746651,-0.8482633,0.7453313
1,2,37.20523,0.821983,-0.8477692,0.9227487
1,2,37.31594,0.7977538,-0.8493256,1.014027
1,2,37.416,0.7525885,-0.8442198,1.257066
1,2,37.52708,1.06784,-0.8573,1.151416
1,2,37.62714,1.575814,-0.8772152,1.144942
1,2,37.73817,1.812011,-0.9134386,1.109532
1,2,37.84917,1.633237,-0.9652649,0.9166809
1,2,37.94926,1.645964,-0.9613656,0.8964164
1,2,38.04927,1.804391,-0.9598062,0.947778
1,2,38.16028,1.913596,-0.9642943,0.9434819
1,2,38.26029,1.842133,-0.9456252,0.697156
1,2,38.37141,1.803638,-0.9609071,0.7455011
1,2,38.47144,1.644078,-0.9568265,0.9551753
1,2,38.58259,1.666311,-0.9395424,0.6926461
1,2,38.69376,1.747442,-0.8860234,0.3255626
1,2,38.80486,1.725997,-0.8875343,0.04993251
1,2,38.91586,1.250969,-0.9511464,-0.1936674
1,2,39.01587,0.984871,-0.8984973,-0.2073862
1,2,39.12694,1.073313,-0.9487899,0.2138378
1,2,39.22702,1.217589,-0.9506247,0.4017391
1,2,39.33803,1.176703,-0.9438564,0.4772786
1,2,39.43811,1.054614,-0.9398518,0.4073237
1,2,39.54911,1.145422,-0.9486686,-0.02076048
1,2,39.64915,1.261107,-0.9444952,-0.3698962
1,2,39.76014,1.306881,-0.9265502,-0.4117289
1,2,39.86024,1.343151,-0.8975236,-0.4660285
1,2,39.97136,1.857038,-0.9397609,-0.3487737
1,2,40.07137,2.005257,-0.902662,-0.1922193
1,2,40.17139,1.993105,-0.9035029,-0.1323756
1,2,40.28247,1.913354,-0.9456427,-0.1079217
1,2,40.39347,1.816769,-0.9577252,-0.09144878
1,2,40.50454,1.483644,-0.9588937,-0.07433528
1,2,40.6046,0.9095025,-0.8664618,-0.1934412
1,2,40.70465,0.160812,-0.8819879,-0.2306919
1,2,40.81581,-0.635834,-0.910036,-0.1227335
1,2,40.92684,-1.105037,-0.8448363,0.0006927252
1,2,41.03799,-1.188156,-0.8315607,0.1726504
1,2,41.14924,-1.523875,-0.8335293,0.6173381
1,2,41.26019,-1.552918,-0.923082,0.9423572
1,2,41.36029,-1.551944,-0.9171087,0.9896353
1,2,41.47128,-1.551226,-0.9089645,0.9980395
1,2,41.58236,-1.549781,-0.9006851,0.7237276
1,2,41.69351,-1.552463,-0.8737014,0.6541814
1,2,41.80462,-1.581086,-0.8311596,0.5958875
1,2,41.9157,-1.832664,-0.8328919,0.1817563
1,2,42.02676,-1.867411,-0.8928689,-0.008937001
1,2,42.12681,-1.827641,-0.899599,-0.007690817
1,2,42.23789,-2.011695,-0.9036934,0.1060455
