Trial Number,Trial Phase,Time,Position X,Position Y,Position Z
1,1,73.71348,0.191881,0.5940487,0.5844606
1,1,73.8169,0.191881,0.5940485,0.5844606
1,1,74.09209,-0.3190588,0.1241516,0.6775935
1,1,74.19492,-0.5955456,0.002513871,0.7002772
1,1,74.30571,-1.039559,-0.3974296,0.5319818
1,1,74.40573,-1.006172,-0.726931,0.6090398
1,1,74.50581,-0.9092022,-0.7830616,0.6384171
1,1,74.6059,-0.7735754,-0.7836687,0.6029553
1,1,74.70783,-0.4661509,-0.9509486,0.4776306
1,1,74.81065,-0.2218139,-0.9174742,0.189753
1,1,74.91075,-0.1531514,-0.8777379,0.1263602
1,1,75.01077,0.08023039,-0.9338568,-0.06177151
1,1,75.1217,0.1892208,-0.9540994,-0.5740867
1,1,75.22173,0.3537832,-0.9500329,-0.6486565
1,1,75.33305,0.7605104,-0.9611077,-0.6191316
1,1,75.44402,0.3338295,-0.9581435,-0.6388622
1,1,75.55506,-0.06975746,-0.9025885,-0.6742007
1,1,75.65514,-0.02745256,-0.9275402,-0.6677578
1,1,75.7662,0.1949374,-0.9453602,-0.6364226
1,1,75.87731,0.2940189,-0.9424307,-0.4870868
1,1,75.97733,0.2869564,-0.9350801,-0.2418703
1,1,76.08841,0.2453914,-0.9283687,-0.06931341
1,1,76.18842,0.218435,-0.9314758,-0.07473856
1,1,76.29949,0.2934812,-0.9327551,-0.08692378
1,1,76.3996,0.3216776,-0.9180441,-0.06238192
1,1,76.5106,0.3109479,-0.9292843,-0.09068418
1,1,76.6217,0.256679,-0.9452756,-0.1097159
1,1,76.72173,0.1132779,-0.9441139,-0.1001886
1,1,76.82188,-0.2503135,-0.925042,-0.07921755
1,1,76.93282,-0.4588936,-0.9268829,-0.01718244
1,1,77.04388,-0.5451776,-0.9265187,0.02668077
1,1,77.15491,-0.5450268,-0.9364834,0.223667
1,1,77.25539,-0.4691827,-0.9351648,0.4173124
1,1,77.36499,-0.4675169,-0.950644,0.4242635
