Trial Number,Trial Phase,Time,Position X,Position Y,Position Z
1,1,76.64172,0.5680968,0.6705158,0.5829145
1,1,76.74225,0.5680985,0.6687852,0.5808154
1,1,77.00005,0.5611734,0.6576752,0.5670493
1,1,77.10825,0.5304365,0.6383194,0.5454044
1,1,77.20839,0.3542106,0.5914221,0.5044605
1,1,77.31962,0.1573338,0.5070194,0.4999077
1,1,77.43054,0.1383768,0.4028907,0.5341696
1,1,77.54165,0.1426849,0.3299148,0.5790732
1,1,77.64403,0.1448863,0.2092484,0.6688149
1,1,77.74649,0.1116341,0.0376147,0.715315
1,1,77.84663,0.08320549,-0.0586943,0.8109857
1,1,77.95758,0.07691184,-0.1907106,0.8985598
1,1,78.05761,0.03694081,-0.3473652,0.9360676
1,1,78.16877,-0.02200583,-0.5309946,0.9851809
1,1,78.27988,-0.05173427,-0.6315379,1.02464
1,1,78.39093,-0.08431047,-0.6716596,1.054629
1,1,78.50204,-0.1310618,-0.6783986,1.054822
1,1,78.60219,-0.1481299,-0.6772516,1.054878
1,1,78.71315,-0.1618052,-0.6785159,1.04818
1,1,78.82431,-0.2124415,-0.6782995,0.9891554
1,1,78.93537,-0.2343049,-0.6803232,0.8642035
1,1,79.0464,-0.196705,-0.6824912,0.7670225
1,1,79.15755,-0.07837504,-0.7353132,0.6539891
1,1,79.25761,0.06459337,-0.7510117,0.6374543
1,1,79.36871,0.08112296,-0.7373777,0.6692351
1,1,79.47983,0.08377928,-0.6827492,0.7761914
1,1,79.59095,0.08144242,-0.6792848,0.9731959
1,1,79.70193,-0.02255636,-0.6784623,1.023193
1,1,79.81307,0.005138248,-0.6778165,1.046495
1,1,79.91311,0.1960209,-0.6774573,1.059813
1,1,80.01316,0.526358,-0.7188758,1.111793
1,1,80.12421,0.6694613,-0.710575,1.114081
1,1,80.23515,0.5714538,-0.7306342,1.052982
1,1,80.33521,0.3700371,-0.734843,0.9516844
1,1,80.4464,0.2853792,-0.6966777,0.897595
1,1,80.54645,0.2825847,-0.6803774,0.8302925
1,1,80.65735,0.128999,-0.7281963,0.6295686
1,1,80.75779,0.07420799,-0.8612864,0.5916743
1,1,80.86849,0.1001174,-0.7455341,0.594087
1,1,80.9686,0.1466706,-0.7231755,0.5704259
1,1,81.07961,0.3464665,-0.6869972,0.614193
1,1,81.19083,0.623785,-0.6835433,0.7106317
1,1,81.30184,0.7655693,-0.6847831,0.7035863
1,1,81.40191,0.8757522,-0.6845458,0.6679374
1,1,81.51194,0.9207662,-0.6986953,0.5574622
1,1,81.61233,0.915742,-0.6995255,0.4723252
1,1,81.72287,0.9453667,-0.7123617,0.3796212
1,1,81.82314,1.046592,-0.7123281,0.3582409
1,1,81.92443,1.234119,-0.6978737,0.3911589
1,1,82.03512,1.361747,-0.7010091,0.3700685
1,1,82.13512,1.475702,-0.7047017,0.2997891
1,1,82.245,1.530113,-0.7857394,0.1036056
1,1,82.3559,1.534493,-0.8115828,-0.08242816
1,1,82.46702,1.525186,-0.8194212,-0.2122902
1,1,82.56754,1.500808,-0.821611,-0.3134639
1,1,82.66848,1.489671,-0.8150294,-0.3681688
1,1,82.76853,1.427107,-0.7876318,-0.4386595
1,1,82.86979,1.385659,-0.8687699,-0.4709535
1,1,82.97937,1.295798,-0.7767681,-0.4978428
1,1,83.07951,1.200074,-0.8205759,-0.4495398
1,1,83.17953,1.027485,-0.8215544,-0.4364315
1,1,83.27967,0.8763547,-0.8201046,-0.4547638
1,1,83.39068,0.6699777,-0.8194599,-0.4543806
1,1,83.49072,0.4140807,-0.8189714,-0.5001163
1,2,88.60325,0.5452298,0.3494684,0.3880649
1,2,88.70764,0.5454782,0.3493167,0.3879809
1,2,88.80774,0.5452299,0.3494684,0.3880649
1,2,88.90775,0.5452583,0.3497141,0.3878506
1,2,89.00825,0.5483038,0.2908688,0.3930297
1,2,89.11081,0.7642053,-0.02832031,0.4868552
1,2,89.21255,1.061396,-0.4869768,0.5659611
1,2,89.31258,1.424403,-0.6921765,0.6746055
1,2,89.41265,1.673267,-0.7056546,0.7054161
1,2,89.52367,1.720834,-0.7066272,0.7119397
1,2,89.63469,1.725785,-0.7116508,0.7004998
1,2,89.7347,1.804504,-0.7157078,0.6251755
1,2,89.84576,1.929457,-0.6979012,0.5540136
1,2,89.94673,2.011444,-0.8041129,0.4321246
1,2,90.05695,2.117146,-0.7161733,0.2960669
1,2,90.16805,2.321562,-0.7191589,0.2421344
1,2,90.26806,2.585081,-0.7329485,0.1761605
1,2,90.37906,2.89481,-0.7788106,0.08686936
1,2,90.49024,2.976505,-0.7939734,0.05373353
1,2,90.60129,2.987314,-0.7968217,-0.004970253
1,2,90.70139,3.003325,-0.8010678,-0.09075081
1,2,90.81245,3.063591,-0.8085228,-0.2139576
1,2,90.92368,3.011884,-0.7725923,-0.2944506
1,2,91.03461,2.845248,-0.8230944,-0.4120985
1,2,91.13461,2.731409,-0.8353401,-0.4786155
1,2,91.23476,2.602462,-0.839368,-0.5373307
1,2,91.34579,2.485344,-0.8421435,-0.5764778
1,2,91.45672,2.296305,-0.8458773,-0.6183122
1,2,91.55679,2.199346,-0.8471304,-0.6364315
1,2,91.66798,2.021107,-0.8480079,-0.6817645
1,2,91.77905,1.813174,-0.8510567,-0.7272405
1,2,91.89013,1.594985,-0.8516607,-0.7188501
1,2,91.99018,1.364778,-0.8208278,-0.6757041
1,2,92.10121,1.315441,-0.7935246,-0.5701032
1,2,92.20123,1.277546,-0.7615656,-0.3717669
1,2,92.31233,1.163283,-0.7357585,-0.1139703
1,2,92.42341,1.100322,-0.7294186,-0.06465185
1,2,92.52402,0.9693623,-0.7282885,-0.1765397
1,2,92.63448,0.2078353,-0.7839097,-0.3690262
1,2,92.74559,-0.3913933,-0.8079451,-0.4955634
1,2,92.85666,-0.7112761,-0.7966108,-0.5297238
1,2,92.95667,-0.7149818,-0.792663,-0.4943549
1,2,93.05672,-0.6756289,-0.7790082,-0.364574
1,2,93.16795,-0.5810572,-0.7567112,-0.1536108
1,2,93.27898,-0.4962269,-0.7451535,-0.02138168
1,2,93.3904,-0.3784618,-0.7335284,0.08535507
1,2,93.50109,-0.2264809,-0.7411133,0.08809865
1,2,93.60119,-0.01001102,-0.7462165,0.07372129
1,2,93.70121,-0.2854171,-0.7485373,0.05233642
1,2,93.8013,-0.6110599,-0.759141,-0.148792
1,2,93.91218,-0.6038302,-0.7765682,-0.3857085
1,2,94.02331,-0.6469432,-0.7880093,-0.5766019
1,2,94.12334,-0.8782686,-0.7910828,-0.6543882
1,2,94.23444,-1.272466,-0.778113,-0.5633985
1,2,94.33447,-1.369987,-0.7157335,-0.4266316
1,2,94.43451,-1.405313,-0.7343099,-0.204567
1,2,94.54546,-1.524453,-0.7314679,-0.1304761
1,2,94.6455,-1.483756,-0.7249014,-0.10321
1,2,94.75667,-1.060599,-0.7357283,-0.2939505
1,2,94.85671,-0.5534364,-0.7556922,-0.2385783
1,2,94.9678,-0.2667391,-0.7559294,-0.05714732
1,2,95.06786,-0.1504972,-0.6993389,0.1668863
1,2,95.17873,-0.2818336,-0.6824162,0.4802405
1,2,95.27879,-0.3483405,-0.6770455,0.6288588
1,2,95.3898,-0.3481134,-0.6754808,0.7083879
1,2,95.49001,-0.3287227,-0.6738136,0.7369759
1,2,95.60098,-0.2736886,-0.6748747,0.7280331
1,2,95.70107,-0.128348,-0.6756337,0.6646696
1,2,95.81209,-0.1358761,-0.6808822,0.4892246
1,2,95.91209,-0.1997031,-0.6855522,0.2452462
1,2,96.02309,-0.1195464,-0.7628149,-0.1237732
1,2,96.12326,-0.1065699,-0.7677792,-0.1652036
1,2,96.23421,-0.2524506,-0.7691357,-0.153426
1,2,96.33428,-0.3130104,-0.7669651,-0.1454739
1,2,96.44534,-0.3101905,-0.7671235,-0.1445731
2,1,101.5624,0.5355004,0.5694503,0.3804337
2,1,101.6624,0.53562,0.5705149,0.3792172
2,1,101.7735,0.5355461,0.5705613,0.3790815
2,1,101.8739,0.529359,0.5410498,0.3797025
2,1,101.9761,0.5337339,0.3415419,0.4008114
2,1,102.0782,0.532535,-0.2252118,0.5009493
2,1,102.1784,0.4872093,-0.6905313,0.5471772
2,1,102.2895,0.4563535,-0.6926655,0.6252429
2,1,102.3897,0.4580391,-0.6909024,0.6214209
2,1,102.5008,0.4665194,-0.6914139,0.5822821
2,1,102.6118,0.4733166,-0.6956135,0.4354112
2,1,102.723,0.5863886,-0.6970029,0.3178846
2,1,102.8339,0.8430129,-0.6989045,0.2928364
2,1,102.9451,0.9022727,-0.6989026,0.296872
2,1,103.056,0.8357171,-0.6998957,0.3162853
2,1,103.1673,0.6220928,-0.6979715,0.3335922
2,1,103.2674,0.4674134,-0.695796,0.3550681
2,1,103.3784,0.615129,-0.696574,0.3563413
2,1,103.4895,0.9126096,-0.6964448,0.3933913
2,1,103.6006,1.119029,-0.6955942,0.4346659
2,1,103.7007,1.282335,-0.6939027,0.4620035
2,1,103.8117,1.425036,-0.6950537,0.4380347
2,1,103.9236,1.46103,-0.6909257,0.3275076
2,1,104.0336,1.480749,-0.7307814,0.1773659
2,1,104.1338,1.490562,-0.7875689,0.03643358
2,1,104.2339,1.471237,-0.7924652,-0.02522826
2,1,104.3449,1.485795,-0.7955108,-0.02470243
2,1,104.445,1.473877,-0.7945683,-0.03271723
