Participant ID,Trial Number,Response,Correctness, Start Timestamp, End Timestamp
15,1,left,true,2023-10-05 08:24:15.765,2023-10-05 08:24:48.765
15,2,left,true,2023-10-05 08:25:05.807,2023-10-05 08:25:14.841
15,3,left,false,2023-10-05 08:25:31.872,2023-10-05 08:25:40.616
15,4,right,true,2023-10-05 08:25:57.658,2023-10-05 08:26:06.714
15,5,left,false,2023-10-05 08:26:23.757,2023-10-05 08:26:37.657
15,6,left,true,2023-10-05 08:26:54.699,2023-10-05 08:27:06.166
15,7,left,false,2023-10-05 08:27:23.210,2023-10-05 08:27:38.221
15,8,right,true,2023-10-05 08:27:55.261,2023-10-05 08:28:10.696
15,9,right,true,2023-10-05 08:28:27.737,2023-10-05 08:28:40.471
15,10,left,true,2023-10-05 08:28:57.515,2023-10-05 08:29:09.447
15,11,right,false,2023-10-05 08:29:26.490,2023-10-05 08:29:33.591
15,12,right,true,2023-10-05 08:29:50.633,2023-10-05 08:29:58.076
15,13,right,true,2023-10-05 08:30:15.118,2023-10-05 08:30:22.855
15,14,right,true,2023-10-05 08:30:39.896,2023-10-05 08:30:48.184
15,15,left,false,2023-10-05 08:31:05.228,2023-10-05 08:31:17.017
15,16,right,true,2023-10-05 08:33:07.442,2023-10-05 08:33:18.567
15,17,left,true,2023-10-05 08:33:35.607,2023-10-05 08:33:41.263
15,18,left,false,2023-10-05 08:33:58.306,2023-10-05 08:34:09.472
15,19,left,true,2023-10-05 08:34:26.515,2023-10-05 08:34:32.870
15,20,right,false,2023-10-05 08:34:49.915,2023-10-05 08:35:03.191
15,21,left,true,2023-10-05 08:35:20.235,2023-10-05 08:35:28.667
15,22,right,true,2023-10-05 08:35:45.710,2023-10-05 08:35:54.165
15,23,right,false,2023-10-05 08:36:11.208,2023-10-05 08:36:28.464
15,24,right,true,2023-10-05 08:36:45.507,2023-10-05 08:36:52.151
15,25,left,true,2023-10-05 08:37:09.193,2023-10-05 08:37:14.549
15,26,left,true,2023-10-05 08:37:31.592,2023-10-05 08:37:41.092
15,27,right,true,2023-10-05 08:37:58.135,2023-10-05 08:38:06.057
15,28,left,true,2023-10-05 08:38:23.100,2023-10-05 08:38:29.711
15,29,left,true,2023-10-05 08:38:46.754,2023-10-05 08:38:59.875
15,30,left,true,2023-10-05 08:39:16.919,2023-10-05 08:39:19.385
15,31,left,true,2023-10-05 08:40:39.959,2023-10-05 08:40:47.014
15,32,right,true,2023-10-05 08:41:04.046,2023-10-05 08:41:12.736
15,33,left,true,2023-10-05 08:41:29.777,2023-10-05 08:41:35.478
15,34,left,true,2023-10-05 08:41:52.519,2023-10-05 08:41:57.442
15,35,right,true,2023-10-05 08:42:14.484,2023-10-05 08:42:21.062
15,36,left,true,2023-10-05 08:42:38.106,2023-10-05 08:42:45.205
15,37,left,true,2023-10-05 08:43:02.237,2023-10-05 08:43:11.148
15,38,right,false,2023-10-05 08:43:28.193,2023-10-05 08:43:40.246
15,39,right,false,2023-10-05 08:43:57.290,2023-10-05 08:44:10.167
