Trial Number,Trial Phase,Time,Position X,Position Y,Position Z
1,1,48.8959,0.316804,0.9966628,0.4144381
1,1,48.99691,0.3242401,0.9951914,0.4124518
1,1,49.27108,0.1726057,0.7435691,0.1887682
1,1,49.37644,0.1634368,0.6879294,0.1580088
1,1,49.48523,0.1544026,0.5064096,0.09275624
1,1,49.5965,0.1368988,0.2726463,0.1998647
1,1,49.69653,0.1315006,0.1059626,0.3021843
1,1,49.79758,0.1266852,-0.2940196,0.3050755
1,1,49.90106,0.09021211,-0.6716364,0.2930438
1,1,50.004,0.08678338,-0.7241742,0.3078974
1,1,50.10462,0.08306101,-0.7123668,0.3094746
1,1,50.21579,0.0682973,-0.7069155,0.2958737
1,1,50.3269,-0.2083089,-0.7022934,0.2596573
1,1,50.42691,-0.5105238,-0.6991469,0.2125107
1,1,50.52692,-0.6446728,-0.6987861,0.09638542
1,1,50.63791,-0.7929472,-0.7017316,-0.0806995
1,1,50.73799,-0.8896352,-0.7083267,-0.279502
1,1,50.8489,-0.9441823,-0.7215397,-0.451435
1,1,50.94897,-1.000768,-0.7278852,-0.541835
1,1,51.049,-1.01925,-0.7289777,-0.6444779
1,1,51.16013,-1.003912,-0.7333456,-0.7919957
1,1,51.2713,-1.188515,-0.7667822,-0.7582584
1,1,51.38224,-1.260659,-0.8186654,-0.7322845
1,1,51.49342,-0.9725788,-0.7473007,-0.8053321
1,1,51.59344,-0.5433081,-0.7663198,-0.8770489
1,1,51.69344,-0.2306654,-0.7801985,-0.8972487
1,1,51.80459,0.09154996,-0.7826413,-0.8985378
1,1,51.91557,0.3395981,-0.7777474,-0.8866047
1,1,52.01569,0.6472185,-0.7687659,-0.864145
1,1,52.12667,1.063748,-0.7690417,-0.8081331
1,1,52.23778,1.306208,-0.8316486,-0.7122915
1,1,52.33788,1.275998,-0.8230023,-0.6825159
1,1,52.44901,1.188825,-0.8075798,-0.4629765
1,1,52.56001,1.15853,-0.8204098,-0.4580399
1,1,52.67116,1.154151,-0.8325,-0.4610446
1,1,52.78206,1.036085,-0.7837691,-0.4883223
1,1,52.88216,0.5172807,-0.766853,-0.5345672
1,1,52.9827,-0.1180334,-0.7430707,-0.5376195
1,1,53.09338,-0.5924482,-0.7397796,-0.511551
1,1,53.19341,-0.8582882,-0.7359938,-0.5014057
1,1,53.30442,-1.020737,-0.7308794,-0.4805883
1,1,53.41575,-1.137396,-0.7377427,-0.4756498
1,1,53.52666,-1.235593,-0.7925686,-0.3838871
1,1,53.6268,-1.302355,-0.8061979,-0.2421522
1,1,53.73774,-1.288802,-0.8042108,-0.1868965
1,1,53.83796,-1.104369,-0.7219709,-0.1882387
1,1,53.9488,-0.8106359,-0.723027,-0.2331851
1,1,54.04881,-0.548537,-0.7316034,-0.2705647
1,1,54.15992,-0.2807876,-0.7384233,-0.2730986
